ID	station	fixedweek	weekday	day	month	year	start	end	observers	weather	windspeed	winddirection	cloudcover	cloudheight	precipitation	per_duration	visibility	temperature	observersactive	observerspresent	counttype	remarks
820791	2	41	th	10	10	2013	8:10	16:50	Simon Cavaillès, Rafa Benjumea, Daniel Towers, Vladislav Rudovskiy, Irene Jiménez	Sunny day, wind from S F1											raptor	
821263	2	41	fr	11	10	2013	8:16	17:06	Rafa Benjumea, Daniel Towers, Irene Jiménez, Cécile Dubay	Sunny day, wind from S F1											raptor	
821839	2	41	sa	12	10	2013	8:14	16:50	Simon Cavaillès, Rafa Benjumea, Irene Jiménez	Clouds 20-40%, wind from S-W F1											raptor	
822473	2	41	su	13	10	2013	8:10	16:45	Clément Armand, Amélie Rollant, Vlad Rudovskiy	Cloudy day, southern wind											raptor	Additional species : 40 Eurasian Sparrowhawks, 17 Red-footed Falcons.
823039	2	41	mo	14	10	2013	8:23	16:45	Simon Cavaillès, Clément Rollant, Amélie Armand, Joachim Bouwmeester, Cecile Dubay	Cloudy day, wind from S-SE F1											raptor	
823620	2	42	tu	15	10	2013	8:27	16:40	Simon Cavaillès, Rafa Benjumea, Irene Jimenez	Clouds 20-40%, wind from S F1											raptor	
824392	2	42	we	16	10	2013	8:20	16:40	Rafa Benjumea, Amélie Armand, Daniel Towers, Cécile Dubay	Sunny smily day											raptor	
870806	2	33	su	17	8	2014	7:30	17:53											6		raptor	
885409	2	33	mo	18	8	2014	7:30	18:10													raptor	
870860	2	33	tu	19	8	2014	7:20	17:40													raptor	
885274	2	34	we	20	8	2014	7:25	18:10	Simon Cavaillès, Dries Engelen, David Jarrett, Thea Perm, Peeter Kibe												raptor	Day highlight: a stream of 64 Lesser Grey Shrikes passed over/through the station in the morning during no more than 20 minutes! All birds spotted were juveniles.First Lesser Spotted Eagle and Levant Sparrowhawk.
872111	2	34	th	21	8	2014	7:27	18:10	Simon Cavaillès, Gijsbert Twigt, Daniel Hinckley, Thea Perm, Peeter Kibe												raptor	
885411	2	34	fr	22	8	2014	7:19	18:14	Rafa Benjumea, Carles Dura, Wouter van der Ham, Gijsbert Twigt												raptor	
885412	2	34	sa	23	8	2014	7:33	18:10	Rafa Benjumea, Caldon Mercieca, Gizem Yilmaz, David Jarrett, Carles Dura												raptor	
872120	2	34	su	24	8	2014	7:29	18:00	Simon Cavaillès, Thea Perm, Caldon Mercieca, Gizem Yilmaz, Wouter van der Ham												raptor	Largest White Stork flock of the season so far: 328 birds!
885413	2	34	mo	25	8	2014	7:23	18:00	Simon Cavaillès, Dries Engelen, Daniel Hinckley, Gijsbert Twigt												raptor	
885414	2	34	tu	26	8	2014	7:32	18:00	Dries Engelen, Peeter Kibe, Thea Perm, Gijsbert Twigt, Daniel Hinckley	Cloudy and rainy day											raptor	
885341	2	35	we	27	8	2014	7:28	18:00	Rafa Benjumea, Gijsbert Twigt, Wouter van der Ham, Gizem Yilmaz, David Jarrett												raptor	
885415	2	35	th	28	8	2014	7:27	18:02	Simon Cavaillès, Daniel Hinckley, Simon Vyncke, Carles Dura, Wouter van der Ham												raptor	
873968	2	35	fr	29	8	2014	7:21	17:18	Simon Cavaillès, David Jarrett, Thea Perm, Carles Dura, Peeter Kibe	Cloudy morning, rain and thunderstorm in the afternoon											raptor	
874260	2	35	sa	30	8	2014	7:47	17:21	Rafa Benjumea, Gijsbert Twigt, Wouter van der Ham, Hannes Andersson, Simon Vyncke	Rainy daiy											raptor	
875374	2	35	su	31	8	2014	7:34	17:53	Rafa Benjumea, John Wright, David Jarrett, Gizem Yilmaz, Gijsbert Twigt, Daniel Hinckley, Bastian De Ketelaere	Sunny morning, cloudy afternoon											raptor	
885418	2	35	mo	1	9	2014	7:38	17:52	Simon Cavaillès, Matthias Lehmann, Baptiste Douteau, Morgane Huteau, Daniel Hinckley, Diego Jansen												raptor	
875484	2	35	tu	2	9	2014	7:41	17:50	Simon Cavaillès, Simon Vyncke, Morgane Huteau, Christian Schano, Carles Dura, David Jarrett												raptor	
885419	2	36	we	3	9	2014	7:31	17:50	Rafa Benjumea, John Wright, Hannes Andersson, Matthias Lehmann, Carles Dura, Wouter van der Ham												raptor	
885422	2	36	th	4	9	2014	7:37	17:51	Dries Engelen, John Wright, Gijsbert Twigt, Daniel Hinckley, Bastiaan de Ketelaere, Diego Jansen												raptor	
876564	2	36	fr	5	9	2014	7:43	17:51	Rafa Benjumea, Baptiste Douteau												raptor	
885424	2	36	sa	6	9	2014	7:30	17:51	Simon Cavaillès, Wouter van der Ham, Morgane Huteau, David Hinckley, Christian Schano, Diego Jansen												raptor	
885425	2	36	su	7	9	2014	7:41	17:45	Simon Cavaillès, David Jarrett, Morgane Huteau, Baptiste Douteau, Simon Vyncke, Bastiann de Ketelaere, Christian Schano, Gizem Yilmaz												raptor	
885306	2	36	mo	8	9	2014	7:43	17:51	Dries Engelen, John Wright, Gijsbert Twigt, Wouter van der Ham, Matthias Lehmann, Daniel Hinckley, Simon Vyncke												raptor	
885426	2	36	tu	9	9	2014	8:38	17:45	Rafa Benjumea, Simon Vyncke, David Jarrett, Christian Schano, Carles Dura, Diego Jansen, Bastiaan de Ketelaere												raptor	
885427	2	37	we	10	9	2014	7:47	17:45	Simon Cavaillès, John Wright, Baptiste Douteau, Matthias Lehmann, Gizem Yilmaz, Wouter van der Ham												raptor	
885428	2	37	th	11	9	2014	7:43	17:45	Simon Cavaillès, Dries Engelen, John Wright, Morgane Huteau, Daniel Hinckley, Christian Schano, David Jarrett, Diego Jansen												raptor	
885429	2	37	fr	12	9	2014	9:10	17:45	Rafa Benjumea, Blanca Perez, Baptiste Douteau, Simon Vyncke, Christian Schano, Carles Dura, Diego Jansen, Matthias Lehmann												raptor	
885430	2	37	sa	13	9	2014	7:47	17:45													raptor	
885431	2	37	su	14	9	2014	7:51	17:35	Rafa Benjumea, Blanca Perez, Simon Vyncke, Hannes Andersson, Daniel Hinckley, Wouter Faveyts, Filiep T'jollyn, Gizem Yilmaz												raptor	
885309	2	37	mo	15	9	2014	7:53	17:34	Rafa Benjumea, Blanca Perez,Filiep T'jollyn, John Wright, Valenjtin van Bergen, Jean-Marc Thiollay												raptor	
885346	2	37	tu	16	9	2014	8:00	17:30	Hannes Anderson, Dries Engelen, Blanca Perez, Carles Dura, Simon Vynke, Alan Dalton, John Wright, Jeqn_Marc Thiollay												raptor	
885432	2	38	we	17	9	2014	8:00	17:30	Dries Engelen, Rafa Benjumea, Carles Durà, Alan Dalton, Maik Jurke, Wouter Faveyts, Filiep T'Jollyn, Sergius Nizinski, Hans Henrik Schou												raptor	Nice afternoon with lot of eagles.
889804	2	38	th	18	9	2014	7:00	17:00	Simon Cavaillès, Dries Engelen, Filiep T'jollyn, Wouter Faveyts, Hannes Anderson, Valentijn Van Bergen, Maik Jurke, Daniel Hinckley, Hans Henrik Schou												raptor	Massive migration of Black-winged Praticonles overhead (more than 3.000)
885173	2	38	fr	19	9	2014	8:00	17:30	Rafa Benjumea, John Wright, Carles Durà, Daniel Hinckley, Wouter Faveyts, Demetrios Bertzeletos, Hannes Anderson												raptor	Thunderstorm with a very nice happy ending: Crested Honey Buzzard.
881376	2	38	sa	20	9	2014	7:56	17:19	Rafa Benjumea, John Wright, Blanca Pérez, Valentijn van Bergen, Maik Jurke, Jean-Marc Thiollay	Constant heavy rain.											raptor	Severe storms all day long. Impressive Steppe Buzzard migration during the storm.
881598	2	38	su	21	9	2014	0:00	0:00		Rain the whole day											raptor	We didn't count because of the heavy rain.
885434	2	38	mo	22	9	2014	8:00	18:00	Dries Engelen, Blanca Pérez, Alan Dalton, Maik Jurke, Sergius Nizinski, John Wright, Demetrios Bertzeletos												raptor	1 Crested Honey Buzzard juvenile.
885436	2	38	tu	23	9	2014	8:00	17:30	Blanca Pérez, Rafa Benjumea, Daniel Hinckley, Hannes Anderson, Demetrios Bertzeletos, Valentijn Van Bergen, Wouter Faveyts												raptor	Great day with closer view of the juvenile Imperial Eagle overhead.
883160	2	39	we	24	9	2014	0:00	0:00		Rain the whole day											raptor	We didn't go to the station because of the bad weather.
883393	2	39	th	25	9	2014	8:42	17:18	Dries Engelen, Wouter Faveyts, Daniel Hinckley, Mélanie Browne, John Wright, Sergius Nizinski												raptor	Cold and rainy day but birds still migrating. First Hen Harrier of the season.
885323	2	39	fr	26	9	2014	8:00	17:15	Rafa Benjumea, Wouter Faveyts, Hannes Anderson, Mélanie Browne, Sergius Nizinski, Maik Jurke, Alan Dalton												raptor	Good day with nice streams of eagles.
889723	2	39	sa	27	9	2014	8:12	17:15	Rafa Benjumea, Blanca Pérez, Carles Durà, Daniel Hinckley, Wouter Faveyts, Hannes Anderson, Johannes Silvonen, Demetrios Nizinski												raptor	Beautiful Saker Falcon (going north...)
889726	2	39	su	28	9	2014	8:00	17:00	Blanca Pérez, Dries Engelen, Carles Durà, John Wright, Mélanie Browne, Aurore Proutheau, Mike Vandeperre												raptor	Nice day for Black Storks with one flock of 116 individuals!
885581	2	39	mo	29	9	2014	0:00	0:00													raptor	We didn't go to the station because of the heavy rain.
889709	2	39	tu	30	9	2014	8:11	17:01	Blanca Pérez, Demetrios Bertzeletos, Ana de Osma, Aurore Proutheau, Gerrit Jan van Dick, Johannes Silvonen												raptor	We reached the 100.000 Black Kites and 100 Ospreys!
889699	2	40	we	1	10	2014	8:00	17:00	Rafa Benjumea, Jasper Whermann, Johannes Silvonen, Daniel Hinckley, Ana de Osma, Demetrios Bertzeletos, Gerrit Jan van Dijk, Johannes Hansen, Anton												raptor	We reached the 1 million birds in the season!
889702	2	40	th	2	10	2014	8:22	18:19	Blanca Pérez, Jasper Wehrmann, John Wright, Demetrios Bertzeletos, Carles Durà, Alan Dalton, Mélanie Browne, Daniel Hinckley												raptor	BOOOOM! Sky overloaded of birds everywhere, happy ending with hundreds of eagles overhead with the best light! Best day ever.
889704	2	40	fr	3	10	2014	8:08	17:10	Rafa Benjumea, Aurore Proutheau, John Wright, Anton Christiaens, Mike Vandeperre, Dennis de los Ríos												raptor	Calm day with big kettles of Steppe Buzzards at the end of the day. Happy ending with a 4cy White-tailed Eagle.
889706	2	40	sa	4	10	2014	8:08	17:02	Rafa Benjumea, Ana de Osma, Johannes Silvonen, Mike Vandeperre, Gerrit Jan van Dijk, Aurore Proutheau												raptor	
889801	2	40	su	5	10	2014	8:10	16:50	Blanca Pérez, John Wright, Mélanie Browne, Dennis de los Ríos, Johannes Silvonen, Gerrit Jan Van Dijk, Daniel Hinckley												raptor	Despite bad weather Steppe Buzzards and some Eagles where migrating today. 
889950	2	40	mo	6	10	2014	8:10	16:50	Blanca Pérez, John Wright, Demetrios Bertzeletos, Aurore Protheau, Ana de Osma, Daniel Hinckley, Felix Steinmeyer, Mike Vendeperre, Guillermo Mayor												raptor	2 White-tailed Eagles overhead!
900501	2	40	tu	7	10	2014	8:00	16:50	Rafa Benjumea, Jasper Wehrmann, Carles Durá, Aurore Proutheau, Mike Vandeperre, Ana de Osma, Felix Steinmeyer												raptor	
900517	2	41	we	8	10	2014	8:05	16:50	Blanca Pérez, Carles Durà, Mélanie Browne, Gerrit Jan van Dijk, Johannes Silvonen, John Wright												raptor	Nice day with really good weather.
901129	2	41	th	9	10	2014	8:15	17:40	Rafa Benjumea, Jasper Wehrmann, Folkert de Boer, Felix Steinmeyer, Gerrit Jan Van Dijk, Johannes Silvonen, Mélanie Browne, Demetrios Bertzeletos, Ana de Osma												raptor	Good day of eagles.
909298	2	41	fr	10	10	2014	8:00	16:50	Blanca Pérez, Jasper Wehrmann, John Wright, Daniel Hinckley, Felix Steinmeyer, Aurore Proutheau, Anton Christiaens												raptor	
902062	2	41	sa	11	10	2014	8:30	16:50	Rafa Benjumea, Jasper Whermann, Johannes Silvonen, Ana de Osma, Demetrios Bertzeletos, Gerrit Jan van Dijk, John Wright												raptor	
902612	2	41	su	12	10	2014	8:20	16:40	Blanca Pérez, John Wright, Demetrios Bertzeletos, Mélanie Browne, Felix Steinmeyer												raptor	All the eagles came to us, mostly overhead, awesome day!
903732	2	41	mo	13	10	2014	8:12	16:50	Rafa Benjumea, Johannes Silvonen, John Wright, Daniel Hinckley, Demetrios Bertzeletos												raptor	Calm day in Shuamta because of the clouds.
903736	2	41	tu	14	10	2014	8:14	16:50	Rafa Benjumea, John Wright, Demetrios Bertzeletos, Daniel Hinckley, Johannes Silvonen												raptor	Beautiful morning of bird migration with great flock of Woopigeons overhead and one Imperial Eagle adult!
904324	2	42	we	15	10	2014	0:00	0:00	Jasper Wehrmann, Gerrit Jan van Dijk, John Wright, Ana de Osma, Mike Vandeperre												raptor	
904810	2	42	th	16	10	2014	7:20	16:40	Rafa Benjumea, Blanca Pérez, John Wright, Jasper Wehrmann, Mélanie Browne, Johannes Silvonen												raptor	End of this wonderful season. Thanks and congratulations to everybody who has participated in the project!!!
963770	2	33	mo	17	8	2015	7:25	17:42	Aki Aintila, Emma Cole, Jasper Wehrmann	"sunny with shower events
sunny with shower events"			4						3	3	raptor	season kick off
963771	2	33	mo	17	8	2015	17:42	18:15	Aki Aintila, Emma Cole, Jasper Wehrmann	"sunny with shower events
sunny with shower events"			4						3	3	raptor	season kick off
963772	2	33	tu	18	8	2015	7:08	7:41													all	
963773	2	33	tu	18	8	2015	7:41	18:13	Aki Aintila, Gabriel, Jasper											3	raptor	
963774	2	33	we	19	8	2015	7:14	18:12	Aki Aintila, Rafa Benjumea, Aurelie Chaput, Daniel Hinckley	Low clouds on the west											raptor	First good day of migration.
963916	2	34	th	20	8	2015	7:11	18:10	Rafa Benjumea, Gabriel Caucal, Stiven Kocijancic, Charly Robinet	Sunny during the whole day											raptor	
963776	2	34	fr	21	8	2015	7:17	7:23	Aurelie Chaput, Charly Robinet, Jasper Wehrmann												raptor	
963777	2	34	fr	21	8	2015	7:18	7:24													raptor	
963778	2	34	fr	21	8	2015	7:23	7:23	Aurelie Chaput, Charly Robinet, Jasper Wehrmann												raptor	
963779	2	34	fr	21	8	2015	7:24	8:03													raptor	
963780	2	34	fr	21	8	2015	8:03	13:48													raptor	
963781	2	34	fr	21	8	2015	13:48	13:48													raptor	
963782	2	34	fr	21	8	2015	13:59	15:16													raptor	
963783	2	34	fr	21	8	2015	15:16	18:11	Jasper wihrnann, Aurelie Chaput, Charly Robinet	Sunny in the morning, cloudy in the afternoon											raptor	Quiet during the whole day but a beautiful Pallid harrier for last bird
964266	2	34	sa	22	8	2015	7:05	18:17	Anna Sandor, Charly Robinet, Aki aintila	sunny morning, cloudy evening											raptor	The highway of Honey Buzzard is open!
964848	2	34	su	23	8	2015	7:13	18:15	Emma-Louise Cole, Rafa Benjumea	Warm day with clouds on the East											raptor	
1025356	2	34	mo	24	8	2015	12:00	12:00		Rain, thunderstorm											raptor	no count
993542	2	34	tu	25	8	2015	7:30	18:03	Jasper Wehrmann, Dani Hinckley, Christian Gelpke	cloudy, partly sunny											raptor	
993543	2	34	we	26	8	2015	7:50	19:00	Charly Robinet, Gabriel Caucal, Stiven Kocijancic, Rafa Benjumea	Cloudy day with light showers											raptor	Nice day of harrier migration!
993544	2	35	th	27	8	2015	7:32	18:25	Rafa Benjumea, Jasper Wehrmann, Dani Hinckley				0								raptor	
999346	2	35	fr	28	8	2015	6:28	18:18	Jasper Wehrmann, Rafa Benjumea, Aurelié Chaput, Christian Gelpke	Cloud with some rain in the afternoon											raptor	
994162	2	35	sa	29	8	2015	7:00	18:02	Jasper Wehrman, Charly Robinet, Gabriel Caucal	cloudy cover during the whole day											raptor	very good day for Harrier 
996031	2	35	su	30	8	2015	6:30	18:03	Emmanuel Roy, Emma Cole, Gabriel Caucal, John Wright, Charly Robinet												raptor	Good day with 3 Steppe eagles
996032	2	35	mo	31	8	2015	6:30	18:51	Charly Robinet, Gabriel Caucal, 												raptor	
996033	2	35	tu	1	9	2015	6:33	19:22	Aki Aintila, Daniel Hinckley, Emma Cole, Aurelie Chaput, Filiep T'jollyn, Yves Dubois												raptor	
996034	2	35	we	2	9	2015	6:38	17:50	Aki Aintila, Daniel Hinckley, Christian Gelpke, Aurelie Chaput, Stiven Kocijancic												raptor	
996341	2	36	th	3	9	2015	6:35	7:36		Aki Aintila, Daniel Hinckley, Jasper Wehrmann, Filiep T'jollyn, John Wright, Gerard Troost											raptor	
996340	2	36	th	3	9	2015	7:36	10:37													raptor	
996240	2	36	th	3	9	2015	10:37	16:52													raptor	
996241	2	36	th	3	9	2015	16:52	17:45	Aki Aintila, Daniel Hinckley, Jasper Wehrmann, Filiep T'jollyn, John Wright, Gerard Troost												raptor	
996642	2	36	fr	4	9	2015	6:40	17:40	Rafa Benjumea, Jasper Wehrmann, Filiep T'Jollyn, John Wright, Anna Sandor, Emanuelle Roy												raptor	
997027	2	36	sa	5	9	2015	7:07	16:25													raptor	
997028	2	36	sa	5	9	2015	16:25	18:40	John Wright, Aurelie Chaput, Stivem kocijencic, Sean Foote, Filiep T Jolyn S, Charly Robinet, Yves Dubois	cloudy during the whole day											raptor	The Juv Pallid are on the flyway
999344	2	36	su	6	9	2015	6:39	13:16	Ron Efrat, Yael Lehnardt, Driven Kocijancic, Gabriel Caucal, Emmanuel Roy, Yves Dubois, Christian Gelpke, Sean Footi, Charly Robinet	Sunny during the whole day without wind											raptor	
998545	2	36	mo	7	9	2015	6:44	18:00	Demetrios Bertzeletos, Sean Foote, John Wright, Aurelie Chaput, Stiven Kocijancic, Christian Gelpke, Charly Robinet 	sunny without cloud											raptor	Calm but 3 good surprises (Crested honey)
998546	2	36	tu	8	9	2015	6:43	17:45	Charly Robinet, Jasper Wehrmann, Dani Hinckley, Demetrios, Emma Cole, Sean Foote, Christian Gelpke												raptor	
998982	2	36	we	9	9	2015	7:00	17:45	Jasper Wehrmann, Emma Cole, John Wright, Gabi Gaucal, Will Hayward	cloudy sunny									5	8	raptor	Thanks Hans for the good day
999581	2	37	th	10	9	2015	6:47	17:47	Jasper Wehrmann, John Wright, Emma Cole, Aurelie Chaput, Will Hayward												raptor	Slow and cloudx day
1000062	2	37	fr	11	9	2015	6:51	17:52	Aki Aintila, John Wright, Emma Cole, Gabriel Caucal, Demetris Bertzeletos	Cloudy weather but no rain											raptor	"Great migration of Marsh Harriers in the morning, but in the afternoon most birds migrated closer to the coast. ""It's a disaster."",
""1000675"
1001156	2	37	su	13	9	2015	6:40	16:22	Aki Aintila. Filiep T'jollyn, Dries Engelen, Aurelie Chaput, Gabriel Caucal, Stiven Kocijancic												raptor	
1002376	2	37	mo	14	9	2015	6:56	17:35	Aki Aintila, Filiep T'Jollyn, Dries Engelen, Stiven Kocijancic, Will Hayward, Demetris Bertzeletos	Cloudy day with short periods of rain											raptor	
1003250	2	37	tu	15	9	2015	6:57	17:40	Daniel Hinkley, Stiven Kocijancic, Filiep T´jollyn, Dries Engelen, Willem Bockx												raptor	
1003253	2	37	we	16	9	2015	6:51	18:45	Charly Robinet, Daniel Hinkley, Aureli Chaput, Stiven Kocijancic, Joachim Bertrands, Willem Bocks												raptor	First very good day of Steppe Buzzard migration
1003201	2	38	th	17	9	2015	6:55	18:03													raptor	A lot of diversity and a lot of bird
1003254	2	38	fr	18	9	2015	6:50	17:30	Charly Robinet, Aureli Chaput, Gabriel Caucal, Demetrios Bertzeletos, Willem Bocks, Joachim Bertrands, Jonas Pottier 	Sunny day											raptor	A lot of birds and good diversity
1003943	2	38	sa	19	9	2015	6:50	18:06	Dries Engelen, John Wright, Demetrius Bertzeletos, Vincent Romera, Willem Bockx, Jonas Pottier, Sander Bruylants, Joachim  Bertrands	Sunny day											raptor	
1003961	2	38	su	20	9	2015	6:49	17:33	Dries Engelen, John Wright, Demetris Bertzeletos, Johannes Jansen, Filiep T'jollyn, Johannes Silvonen, Michael Hoit, Vincent Romera, Silas Morreeuw	Sunny and very hazy day											raptor	
1004301	2	38	mo	21	9	2015	6:51	17:35	Dries Engelen, John Wright, Filiep T'Jollyn, Johannes Jansen, Silas Morreeuw, Sander Bruylants, Johannes Silvonen, Charly Robinet, Mikel Salvador, Daniel Hinkley	Sunny day, hazy towards the end											raptor	
1004617	2	38	tu	22	9	2015	6:52	17:22	Aurelie Chaput, Gabriel Caucal, Charly Robinet, Jonas Pottier, Joachim Bertrands, Johannes Jansen,  Mikel Salvador,  Filiep T Jolllyn	Sunny the morning and cloudy the afternoon											raptor	Good eagles observations
1004900	2	38	we	23	9	2015	6:59	17:15	Willem Bocks, Joachim Bertrands, Jonas Pottier, Silas Morreeuw, Michael Hoit, Johannes Silvonen, Daniel Hinkley, Gabriel Caucal, Charly Robinet	Sunny the whole day without cloud									9		raptor	Nice streams of lesser spotted eagle
1005223	2	39	th	24	9	2015	7:01	17:15	Aurelie Chaput, Vincent Romera, Charly Robinet, John Wright, Joachim Bertrands, Sander Buijlants, Jonas Pottier, Theo Askov, Mikel Salvador 	Sunny day without clouds									9		raptor	Very calm migration 
1005612	2	39	fr	25	9	2015	7:07	17:23	Willem Bocks, John Wright, Aurelie Chaput, Charly Robinet, Demetrios Bertzeletos, Silas Morreeuw, Milda Sniaukstine, Tamara Mertes	Sunny the morning and cloudy the afternoon 									8		raptor	
1006930	2	39	sa	26	9	2015	7:03	18:06	Aki Aintila, Dries Engelen, John Wright, Daniel Hinckley, Aurelie Chaput, Vincent Romera, Ilaria Murgia, Milda Sniaukstine, Mikel Salvador	Sunny mourning and clouds in the afternoon											raptor	
1007721	2	39	su	27	9	2015	6:58	17:49	Aki Aintila, Daniel Hinckley, Aurelie Chaput, Gabriel Caucal, Demetris Bertzeletos, Anna Sandor, Michael Hoit, Silas Morreeuw, Milda Sniaukstine												raptor	
1007539	2	39	mo	28	9	2015	7:00	18:20	Aki Aintila, Jasper Wehrmann, John Wright, Tamara Metres, Joachim Bertrand's, Sander Bruylants, Jonas Pottier	sunny											raptor	nice Steppe Buzzard and eagle migration in the afternoon
1008807	2	39	tu	29	9	2015	7:00	14:00	Aki Aintila, Jasper Wehrmann, Tamara Mertes, Demetrios, Theo, Mikel Hoit, Vincent, Johannes, Ilaria	Sunny cloudy and thunderstorm at 14.00											raptor	
1007808	2	39	tu	29	9	2015	14:55	15:30	Jasper Wehrmann	( dy and thunder											raptor	
1008824	2	39	we	30	9	2015	7:00	17:38	Jasper Wehrmann, Mikel Hoit, Tamara Mertes, Demetris Bertzeletos, Willem Bockx, Vincent Romera, Johannes Silvonen, Theo Askov, Milda Sniaukstine, Vincent Thary												raptor	
1009147	2	40	th	1	10	2015	7:18	17:19	Charly Robinet, Daniel Hinkley, Demetrios Bertzeletos, John Wright, Johannes Silvonen, Michael Hoit, Mikel Salvador, Ilaria Murgia, Vincent Thary	Sunny the morning, single shower and cloudy the afternoon									9		raptor	Good migration of Eagles (especially Steppe) just after the rain
1009526	2	40	fr	2	10	2015	7:10	17:00	Charly Robinet, Gabriel Caucal, Aurelie Chaput, Willem Bocks, John Wright, Milos Martinovic Juanez, Luka Basrek, Iva Sostaric, Milda Sniaukstiene	Cloudy the morning and heavy rain during the afternoon									9		raptor	
1010794	2	40	sa	3	10	2015	7:10	17:00	Charly Robinet, Gabriel Caucal, Demetrios Bertzeletos, Vincent Romera, Johannes Silvonen, Theo Askov, Michael Hoit, Ilaria Murgia, Iva Sostaric,  Milos Martinovic	cloudy and rainy in the late afternoon									10		raptor	Very good day for Eagles and Steppe Buzzard, hopefully the big day is coming
1012257	2	40	su	4	10	2015	7:36	18:04	Jasper Wehrmann, Willem Bockx, Aurelie Chaput, Milos Martinovic, Dimitrios Bertzeletos, Dani Hinckley, Theo Askov, Alexander Resetaritz, Tamara Mertes, Luka Basrec, Gabor Papp, Zoltan Turny, Andras Kovacs												raptor	
1012250	2	40	mo	5	10	2015	7:13	18:25	Aki Aintila, John Wright, Willem Bockx, Vincent Romera, Theo Askov, Milda Sniaukstine, Iva Sostaric, Alexander Resetariz, Diego Jansen, Gabor Papp, Zoltan Turny, Andras Kovacs												raptor	Blown away by Steppe Buzzards and eagles (incl. 2 fulvescens-type Greater Spotted Eagles and 1 adult Imperial Eagle). We reached 1 million birds today!
1012631	2	40	tu	6	10	2015	8:05	17:05	Aki Aintila, Daniel Hinckley, Gabriel Caucal, Vincent Romera, Ilaria Murgia, Vincent Thary, Iva Sostaric, Diego Jansen, Gabor Papp, Zoltan Turny, Andras Kovacs												raptor	
1013077	2	40	we	7	10	2015	8:15	17:05	Charly Robinet, Aureli Chaput, Johannes Silvonen, Daniel Hinkley, John Wright, Vincent Thary, Alexander resetaritz, Diego Jansen	Cloudy with several showers									8		raptor	
1013730	2	41	fr	9	10	2015	8:05	17:05	Jasper Wehrmann, Aureli Chaput, Milda Sniaukstine, Vincent Romera, Ilaria Murgia, John Wright, Gabriel Caucal, Milos Martinovic, Luka Basrek 	cloudy with many rain showers									10		raptor	
1014886	2	41	su	11	10	2015	8:12	16:51	Aki Aintila, John Wright, Willem Bockx, Vincent Thary, Vincent Romera, Diego Jansen, Milos Martinovic, Luka Basrek, Iva Sostaric	Finally clear skies after few days of rain!											raptor	Nice eagle migration, incl. 1 fulvescens-type Greater Spotted and several Imperial Eagles!
1015534	2	41	mo	12	10	2015	8:11	14:01	Charly Robinet, Aurelie Chaput, Vincent Romera, John Wright, Daniel Hinkley, Luka Basrek, Iva Sostaric	Light rain the morning, heavy rain the afternoon with wind									7		raptor	
1016067	2	41	tu	13	10	2015	8:15	16:41	Aki Aintila, Gabi Caucal, Willem Bockx, Alexander Resetaritz, Iva Sostaric, Luka Basrek, Milos Martinovic	cloudy, but mostly clear											raptor	
1016205	2	41	we	14	10	2015	7:20	7:21		Rain and thunderstorm											raptor	no count because of the bad weather
1016952	2	42	fr	16	10	2015	10:53	16:49	Jasper Wehrmann, Aki Aintila, John Wright, Gabi Caucal, Aurelie Chaput, Vincent Romera, Diego Jansen	Some rain showers in the morning, but clear skies in the afternoon.											raptor	"""It's a disaster - the Finn forgot his finnstick!""Last day for autumn count 2015! We want to thank all the volunteers, staff and supporters who made this season possible. Thank you all!"
1066425	2	33	we	17	8	2016	7:50	17:26	Aki Aintila, Albin Berglund, Gerd Wichers	cloudy weather with an incoming thunderstorm in the end of the daz											raptor	First day of the count with some nice migration and species observed.
1066653	2	33	th	18	8	2016	7:03	18:10	Aki Aintila, Demian Hiss, Gabriel Caucal, Rick Lockwood	cloudy morning but clear weather in afternoon											raptor	Slow morning with migration, but in the end of the day we had nice streams of Honey Buzzards, especially overhead
1066938	2	33	fr	19	8	2016	7:04	18:10	Simon Cavailles, Aki Aintila, Gerd Wichers, Bart Hoekstra	sunny morning but constant light rain in afternoon											raptor	the clouds and rain directed most of the migration to the coast
1067244	2	34	sa	20	8	2016	7:01	18:05	Simon Cavailles, Giacomo Biasi, Demian Hiss, Pia Fetting												raptor	Calm and sunny morning, low clouds in the afternoon and drizzle to finish with. Nice waders migration: 1 Grey Plover heard, 12+10+16 Ruffs
1067472	2	34	su	21	8	2016	6:58	18:14	Aki Aintila, Giacomo Biasi, Albin Berglund, Pia Fetting	again a sunny morning but cloudy afternoon 											raptor	we start to see signs of harrier migratien (where are they!?), also some nice Honey Buzzard streams in late afternoon
1067719	2	34	mo	22	8	2016	7:01	18:03	Simon Cavaillès, Rick Lockwood, Bart Hoekstra, Gabriel Caucal												raptor	Very slow start today, with nice migration going on in the late afternoon. Several highlights: 2 Egyptian Vultures, an adult Steppe Eagle and 4 Arctic Skuas flying in front of a stream of Honey Buzzards and soaring above the Ridge. All dark morphs.
1068011	2	34	tu	23	8	2016	7:03	18:00	Simon Cavaillès, Gerd Wichers, Demian Hiss, Triin Kaasiku												raptor	Cloudy afternoon, late streams of Honey Buzzards again. Nice eagle day with our first Lesser Spotted Eagle, then a group of 3 adults Steppe Eagle soaring during long minutes.Where are the harriers?
