date,timestamp,countid,telpost,speciesname,speciesid,count,countback,local,location,age,sex,plumage,counttype,migtype,remark,BE_flock
2012-10-03,10:57:00,,2,SB,,18,,,E2,,,,,,,
2012-10-03,10:57:00,,2,BK,,3,,,E2,,,,,,,
2012-10-03,10:57:00,,2,HB,,1,,,E2,,,,,,,
2012-10-03,10:58:00,,2,HB,,1,,,W1,,,,,,,
2012-10-03,10:58:00,,2,HBjuv,,1,,,W1,,,,,,,
2012-10-03,10:58:00,,2,BK,,13,,,E1,,,,,,,
2012-10-03,10:58:00,,2,HB,,4,,,E1,,,,,,,
2012-10-03,10:58:00,,2,SB,,4,,,E1,,,,,,,
2012-10-03,11:00:00,,2,ShortTE,,2,,,O,Juv,,,,,,
2012-10-03,11:01:00,,2,SB,,1,,,W1,,,,,,,
2012-10-03,11:03:00,,2,BKjuv,,6,,,O,,,,,,,
2012-10-03,11:03:00,,2,BKimm,,1,,,O,,,,,,,
2012-10-03,11:03:00,,2,BKad,,2,,,O,,,,,,,
2012-10-03,11:04:00,,2,BE,,1,,,E2,,,,,,,NAS
2012-10-03,11:04:00,,2,BK,,9,,,O,,,,,,,
2012-10-03,11:04:00,,2,HB,,1,,,O,,,,,,,
2012-10-03,11:04:00,,2,HBjuv,,1,,,O,,,,,,,
2012-10-03,11:04:00,,2,SB,,5,,,W1,,,,,,,
2012-10-03,11:04:00,,2,SB,,3,,,E1,,,,,,,
2012-10-03,11:05:00,,2,HB,,1,,,W1,,,,,,,
2012-10-03,11:07:00,,2,HB,,2,,,W1,,,,,,,
2012-10-03,11:07:00,,2,SB,,1,,,W1,,,,,,,
2012-10-03,11:08:00,,2,BK,,2,,,W1,,,,,,,
2012-10-03,11:08:00,,2,ShortTE,,1,,,W1,Juv,,,,,,
2012-10-03,11:11:00,,2,BK,,2,,,O,,,,,,,
2012-10-03,11:11:00,,2,SB,,16,,,E1,,,,,,,
2012-10-03,11:14:00,,2,SteppeE,,1,,,O,Juv,,,,,,
2012-10-03,11:14:00,,2,SB,,2,,,O,,,,,,,
2012-10-03,11:14:00,,2,HB,,1,,,O,,,,,,,
2012-10-03,11:14:00,,2,HBjuv,,1,,,O,,,,,,,
2012-10-03,11:16:00,,2,Mar,,1,,,W1,Ad,F,,,,,
2012-10-03,11:17:00,,2,ShortTE,,1,,,E2,,,,,,,
2012-10-03,11:22:00,,2,SteppeE,,1,,,W1,Juv,,,,,,
2012-10-03,11:22:00,,2,GSE,,1,,,W1,Ad,,,,,,
2012-10-03,11:22:00,,2,BED,,1,,,W1,,,,,,,Minority
2012-10-03,11:23:00,,2,SB,,22,,,W1,,,,,,,
2012-10-03,11:23:00,,2,HB,,14,,,W1,,,,,,,
2012-10-03,11:23:00,,2,BK,,1,,,W1,,,,,,,
2012-10-03,11:28:00,,2,Osp,,1,,,W1,Non-juv,,,,,,
2012-10-03,11:33:00,,2,LesGrSte,,3,,,W1,,,,,,,
2012-10-03,11:33:00,,2,LSE,,1,,,W1,Juv,,,,,,
2012-10-03,11:34:00,,2,LSE,,1,,,W1,Non-juv,,,,,,
2012-10-03,11:34:00,,2,SB,,7,,,W1,,,,,,,
2012-10-03,11:34:00,,2,HB,,1,,,W1,,,,,,,
2012-10-03,11:34:00,,2,BK,,1,,,W1,,,,,,,
2012-10-03,11:41:00,,2,SteppeE,,1,,,O,Juv,,,,,,
2012-10-03,11:42:00,,2,LSE,,3,,,O,Juv,,,,,,
2012-10-03,11:42:00,,2,LSE,,3,,,O,Non-juv,,,,,,
2012-10-03,11:42:00,,2,LSE,,8,,,O,,,,,,,
2012-10-03,11:44:00,,2,ShortTE,,1,,,E2,,,,,,,
2012-10-03,11:46:00,,2,Mar,,1,,,E2,,FC,,,,,
2012-10-03,11:47:00,,2,SB,,1,,,O,,,,,,,
2012-10-03,11:48:00,,2,SB,,5,,,W1,,,,,,,
2012-10-03,11:49:00,,2,HB,,1,,,W2,,,,,,,
2012-10-03,11:49:00,,2,LSE,,2,,,W2,Non-juv,,,,,,
2012-10-03,11:49:00,,2,Mar,,4,,,E1,,,,,,,
2012-10-03,11:52:00,,2,BS,,1,,,E2,,,,,,,
2012-10-03,11:52:00,,2,Mar,,1,,,E1,,,,,,,
2012-10-03,11:53:00,,2,HB,,1,,,O,,,,,,,
2012-10-03,11:53:00,,2,HBjuv,,1,,,O,,,,,,,
2012-10-03,11:54:00,,2,SB,,83,,,E2,,,,,,,
2012-10-03,11:54:00,,2,BK,,8,,,E2,,,,,,,
2012-10-03,11:54:00,,2,HB,,5,,,E2,,,,,,,
2012-10-03,11:54:00,,2,LesGrSte,,3,,,E2,,,,,,,
2012-10-03,11:58:00,,2,HB,,1,,,O,,,,,,,
2012-10-03,11:58:00,,2,HBjuv,,1,,,O,,,,,,,
2012-10-03,11:58:00,,2,BK,,2,,,O,,,,,,,
2012-10-03,11:58:00,,2,SB,,1,,,O,,,,,,,
2012-10-03,12:00:00,,2,LSE,,2,,,W2,Non-juv,,,,,,
2012-10-03,12:04:00,,2,LSE,,1,,,W1,Juv,,,,,,
2012-10-03,12:04:00,,2,SteppeE,,1,,,W1,Juv,,,,,,
2012-10-03,12:04:00,,2,BK,,28,,,W1,,,,,,,
2012-10-03,12:04:00,,2,SB,,6,,,W1,,,,,,,
2012-10-03,12:04:00,,2,HB,,1,,,W1,,,,,,,
2012-10-03,12:06:00,,2,BS,,4,,,E2,,,,,,,
2012-10-03,12:07:00,,2,SB,,2,,,W1,,,,,,,
2012-10-03,12:07:00,,2,BK,,1,,,W1,,,,,,,
2012-10-03,12:07:00,,2,LSE,,2,,,W1,Non-juv,,,,,,
2012-10-03,12:07:00,,2,LSE,,1,,,W1,Juv,,,,,,
2012-10-03,12:07:00,,2,LSE,,1,,,W1,Ad,,,,,,
2012-10-03,12:07:00,,2,Mar,,1,,,E2,,FC,,,,,
2012-10-03,12:08:00,,2,BS,,1,,,E2,,,,,,,
2012-10-03,12:13:00,,2,LSE,,5,,,W1,,,,,,,
2012-10-03,12:13:00,,2,LesGrSte,,1,,,W1,Non-juv,,,,,,
2012-10-03,12:13:00,,2,SB,,37,,,E2,,,,,,,
2012-10-03,12:13:00,,2,BK,,1,,,E2,,,,,,,
2012-10-03,12:13:00,,2,LesGrSte,,2,,,E2,,,,,,,
2012-10-03,12:13:00,,2,LesGrSte,,1,,,E2,,,,,,,
2012-10-03,12:14:00,,2,HB,,2,,,E2,,,,,,,
2012-10-03,12:14:00,,2,SB,,12,,,E2,,,,,,,
2012-10-03,12:14:00,,2,SB,,5,,,E1,,,,,,,
2012-10-03,12:22:00,,2,SB,,1,,,O,,,,,,,
2012-10-03,12:23:00,,2,LSE,,1,,,W1,Juv,,,,,,
2012-10-03,12:23:00,,2,LesGrSte,,2,,,W1,Non-juv,,,,,,
2012-10-03,12:23:00,,2,LesGrSte,,4,,,W1,,,,,,,
2012-10-03,12:23:00,,2,Mar,,1,,,W1,Juv,,,,,,
2012-10-03,12:23:00,,2,SB,,16,,,W1,,,,,,,
2012-10-03,12:24:00,,2,BK,,41,,,W1,,,,,,,
2012-10-03,12:24:00,,2,HB,,2,,,W1,,,,,,,
2012-10-03,12:30:00,,2,SteppeE,,1,,,W2,Imm,,,,,,
2012-10-03,12:31:00,,2,GSE,,2,,,W2,Juv,,,,,,
2012-10-03,12:31:00,,2,SB,,20,,,O,,,,,,,
2012-10-03,12:31:00,,2,BK,,21,,,O,,,,,,,
2012-10-03,12:31:00,,2,HB,,3,,,O,,,,,,,
2012-10-03,12:31:00,,2,HBjuv,,3,,,O,,,,,,,
2012-10-03,12:32:00,,2,LSE,,1,,,O,Non-juv,,,,,,
2012-10-03,12:36:00,,2,LesGrSte,,1,,,E1,,,,,,,
2012-10-03,12:36:00,,2,MonPalHen,,1,,,E1,,,,,,,
2012-10-03,12:39:00,,2,LSE,,1,,,W2,Juv,,,,,,
2012-10-03,12:39:00,,2,LSE,,2,,,W2,Non-juv,,,,,,
2012-10-03,12:39:00,,2,LesGrSte,,2,,,W2,,,,,,,
2012-10-03,12:39:00,,2,BK,,36,,,W2,,,,,,,
2012-10-03,12:39:00,,2,SB,,1,,,W2,,,,,,,
2012-10-03,12:39:00,,2,HB,,3,,,W2,,,,,,,
2012-10-03,12:39:00,,2,GSE,,1,,,W2,Juv,,,,,,
2012-10-03,12:40:00,,2,SB,,4,,,O,,,,,,,
2012-10-03,12:40:00,,2,SB,,61,,,E2,,,,,,,
2012-10-03,12:40:00,,2,HB,,4,,,E2,,,,,,,
2012-10-03,12:40:00,,2,LesGrSte,,7,,,E2,,,,,,,
2012-10-03,12:46:00,,2,Mar,,1,,,W2,Ad,M,,,,,
2012-10-03,12:49:00,,2,SB,,8,,,O,,,,,,,
2012-10-03,12:49:00,,2,BK,,3,,,O,,,,,,,
2012-10-03,12:50:00,,2,LSE,,1,,,E2,Non-juv,,,,,,
2012-10-03,12:51:00,,2,SB,,24,,,E2,,,,,,,
2012-10-03,12:52:00,,2,LSE,,1,,,W1,Juv,,,,,,
2012-10-03,12:52:00,,2,LSE,,2,,,W1,Non-juv,,,,,,
2012-10-03,12:52:00,,2,LSE,,1,,,W1,Non-juv,,,,,,
2012-10-03,12:52:00,,2,LesGrSte,,1,,,W1,,,,,,,
2012-10-03,12:52:00,,2,BED,,1,,,W1,,,,,,,Minority
2012-10-03,12:54:00,,2,SB,,7,,,E2,,,,,,,
2012-10-03,12:55:00,,2,BK,,7,,,W1,,,,,,,
2012-10-03,12:56:00,,2,SB,,8,,,W1,,,,,,,
2012-10-03,12:57:00,,2,LSE,,1,,,W1,Juv,,,,,,
2012-10-03,12:57:00,,2,LSE,,3,,,W1,Imm,,,,,,
2012-10-03,12:57:00,,2,LSE,,4,,,W1,Non-juv,,,,,,
2012-10-03,13:01:00,,2,SB,,18,,,E2,,,,,,,
2012-10-03,13:02:00,,2,BS,,6,,,E2,,,,,,,
2012-10-03,13:07:00,,2,LSE,,3,,,E1,Non-juv,,,,,,
2012-10-03,13:07:00,,2,LSE,,1,,,W2,Non-juv,,,,,,
2012-10-03,13:07:00,,2,SB,,4,,,W2,,,,,,,
2012-10-03,13:07:00,,2,BK,,3,,,W2,,,,,,,
2012-10-03,13:07:00,,2,HB,,1,,,W2,,,,,,,
2012-10-03,13:07:00,,2,Mar,,1,,,W2,,FC,,,,,
2012-10-03,13:08:00,,2,SB,,33,,,E2,,,,,,,
2012-10-03,13:08:00,,2,LesGrSte,,4,,,E2,,,,,,,
2012-10-03,13:08:00,,2,LSE,,1,,,E2,Ad,,,,,,
2012-10-03,13:09:00,,2,LSE,,1,,,W1,Non-juv,,,,,,
2012-10-03,13:09:00,,2,LesGrSte,,1,,,O,,,,,,,
2012-10-03,13:10:00,,2,LSE,,1,,,E1,Ad,,,,,,
2012-10-03,13:11:00,,2,SB,,2,,,O,,,,,,,
2012-10-03,13:11:00,,2,LSE,,1,,,O,,,,,,,
2012-10-03,13:12:00,,2,BS,,3,,,W1,,,,,,,
2012-10-03,13:13:00,,2,BK,,18,,,W2,,,,,,,
2012-10-03,13:21:00,,2,SB,,1,,,W1,,,,,,,
2012-10-03,13:21:00,,2,Osp,,1,,,W2,,,,,,,
2012-10-03,13:22:00,,2,SB,,104,,,E2,,,,,,,
2012-10-03,13:22:00,,2,LesGrSte,,21,,,E2,,,,,,,
2012-10-03,13:30:00,,2,LesGrSte,,36,,,W1,Non-juv,,,,,,
2012-10-03,13:30:00,,2,LSE,,4,,,W1,Juv,,,,,,
2012-10-03,13:30:00,,2,GSE,,2,,,W1,Juv,,,,,,
2012-10-03,13:30:00,,2,ImpE,,1,,,W1,Imm,,,,,,
2012-10-03,13:32:00,,2,SteppeE,,1,,,W1,Juv,,,,,,
2012-10-03,13:32:00,,2,SteppeE,,1,,,W1,Imm,,,,,,
2012-10-03,13:36:00,,2,SteppeE,,1,,,W1,Imm,,,,,,
2012-10-03,13:36:00,,2,GSE,,1,,,W1,Imm,,,,,,
2012-10-03,13:36:00,,2,LSE,,15,,,W1,Non-juv,,,,,,
2012-10-03,13:37:00,,2,SB,,15,,,E2,,,,,,,
2012-10-03,13:37:00,,2,LesGrSte,,1,,,E2,,,,,,,
2012-10-03,13:39:00,,2,HB,,1,,,E2,,,,,,,
2012-10-03,13:46:00,,2,Wh-Tail E,,1,,,O,Imm,,,,,,
2012-10-03,13:47:00,,2,LSE,,2,,,W1,Non-juv,,,,,,
2012-10-03,13:47:00,,2,SB,,105,,,W1,,,,,,,
2012-10-03,13:47:00,,2,HB,,1,,,W1,,,,,,,
2012-10-03,13:49:00,,2,SteppeE,,1,,,E2,Juv,,,,,,
2012-10-03,13:49:00,,2,BEL,,1,,,O,Juv,,,,,,Minority
2012-10-03,13:55:00,,2,SB,,26,,,W1,,,,,,,
2012-10-03,13:55:00,,2,SB,,19,,,O,,,,,,,
2012-10-03,13:55:00,,2,HB,,4,,,W1,,,,,,,
2012-10-03,13:56:00,,2,ShortTE,,1,,,W1,Ad,,,,,,
2012-10-03,13:59:00,,2,SB,,6,,,W1,,,,,,,
2012-10-03,13:59:00,,2,BK,,1,,,W1,,,,,,,
2012-10-03,14:00:00,,2,LSE,,7,,,W1,Non-juv,,,,,,
2012-10-03,14:01:00,,2,LesGrSte,,1,,,W2,,,,,,,
2012-10-03,14:04:00,,2,Mar,,1,,,W1,Non-juv,F,,,,,
2012-10-03,14:04:00,,2,LSE,,2,,,W1,Non-juv,,,,,,
2012-10-03,14:05:00,,2,GSE,,1,,,W1,Juv,,,,,,
2012-10-03,14:05:00,,2,LesGrSte,,1,,,W1,,,,,,,
2012-10-03,14:11:00,,2,LSE,,1,,,E2,Ad,,,,,,
2012-10-03,14:11:00,,2,SteppeE,,1,,,E2,Imm,,,,,,
2012-10-03,14:11:00,,2,SB,,52,,,E2,,,,,,,
2012-10-03,14:12:00,,2,LesGrSte,,1,,,E2,,,,,,,
2012-10-03,14:14:00,,2,LSE,,5,,,O,Non-juv,,,,,,
2012-10-03,14:14:00,,2,SB,,5,,,O,,,,,,,
2012-10-03,14:16:00,,2,LSE,,1,,,E2,Imm,,,,,,
2012-10-03,14:18:00,,2,SB,,1,,,W1,,,,,,,
2012-10-03,14:19:00,,2,BK,,2,,,W1,,,,,,,
2012-10-03,14:19:00,,2,GSE,,1,,,W1,Ad,,,,,,
2012-10-03,14:19:00,,2,LSE,,22,,,W1,Non-juv,,,,,,
2012-10-03,14:19:00,,2,BED,,1,,,W1,,,,,,,Minority
2012-10-03,14:22:00,,2,GSE,,1,,,O,Non-juv,,,,,,
2012-10-03,14:24:00,,2,Mar,,2,,,W1,,FC,,,,,
2012-10-03,14:24:00,,2,Mar,,1,,,O,,,,,,,
2012-10-03,14:24:00,,2,LSE,,6,,,W1,Non-juv,,,,,,
2012-10-03,14:24:00,,2,LesGrSte,,4,,,W1,,,,,,,
2012-10-03,14:24:00,,2,BK,,34,,,W1,,,,,,,
2012-10-03,14:25:00,,2,LSE,,1,,,W1,Non-juv,,,,,,
2012-10-03,14:26:00,,2,BK,,1,,,W1,,,,,,,
2012-10-03,14:27:00,,2,BS,,1,,,W1,,,,,,,
2012-10-03,14:30:00,,2,Mar,,4,,,O,,FC,,,,,
2012-10-03,14:31:00,,2,BK,,20,,,W1,,,,,,,
2012-10-03,14:33:00,,2,BK,,2,,,W1,,,,,,,
2012-10-03,14:34:00,,2,SB,,4,,,E1,,,,,,,
2012-10-03,14:35:00,,2,LSE,,1,,,E3,Ad,,,,,,
2012-10-03,14:35:00,,2,LSE,,1,,,E2,Non-juv,,,,,,
2012-10-03,14:35:00,,2,LesGrSte,,1,,,E2,,,,,,,
2012-10-03,14:35:00,,2,SB,,79,,,E2,,,,,,,
2012-10-03,14:36:00,,2,SB,,1,,,W1,,,,,,,
2012-10-03,14:38:00,,2,Mar,,1,,,E2,Juv,,,,,,
2012-10-03,14:39:00,,2,Mar,,1,,,E2,Juv,,,,,,
2012-10-03,14:41:00,,2,BK,,3,,,O,,,,,,,
2012-10-03,14:49:00,,2,SB,,64,,,E2,,,,,,,
2012-10-03,14:49:00,,2,BK,,14,,,E2,,,,,,,
2012-10-03,14:49:00,,2,LSE,,1,,,E2,Imm,,,,,,
2012-10-03,14:52:00,,2,BED,,1,,,E2,,,,,,,NAS
2012-10-03,14:55:00,,2,LSE,,1,,,E2,Juv,,,,,,
2012-10-03,14:55:00,,2,LSE,,1,,,E2,Imm,,,,,,
2012-10-03,14:59:00,,2,Mar,,1,,,E2,Imm,M,,,,,
2012-10-03,15:00:00,,2,SB,,42,,,O,,,,,,,
2012-10-03,15:00:00,,2,HB,,1,,,O,,,,,,,
2012-10-03,15:00:00,,2,HBjuv,,1,,,O,,,,,,,
2012-10-03,15:02:00,,2,SB,,3,,,W1,,,,,,,
2012-10-03,15:02:00,,2,Mar,,1,,,E2,Juv,,,,,,
2012-10-03,15:03:00,,2,LSE,,1,,,O,Imm,,,,,,
2012-10-03,15:06:00,,2,GSE,,1,,,O,Non-juv,,,,,,
2012-10-03,15:07:00,,2,LSE,,1,,,E2,Imm,,,,,,
2012-10-03,15:08:00,,2,SB,,29,,,O,,,,,,,
2012-10-03,15:08:00,,2,HB,,1,,,O,,,,,,,
2012-10-03,15:08:00,,2,HBjuv,,1,,,O,,,,,,,
2012-10-03,15:11:00,,2,LSE,,5,,,E2,Non-juv,,,,,,
2012-10-03,15:12:00,,2,LSE,,2,,,O,Ad,,,,,,
2012-10-03,15:14:00,,2,SB,,73,,,O,,,,,,,
2012-10-03,15:14:00,,2,HB,,2,,,O,,,,,,,
2012-10-03,15:14:00,,2,HBjuv,,2,,,O,,,,,,,
2012-10-03,15:14:00,,2,SB,,1,,,W1,,,,,,,
2012-10-03,15:14:00,,2,LSE,,1,,,E2,Non-juv,,,,,,
2012-10-03,15:15:00,,2,Mar,,1,,,E2,,FC,,,,,
2012-10-03,15:18:00,,2,SB,,6,,,E1,,,,,,,
2012-10-03,15:19:00,,2,LSE,,1,,,E2,Non-juv,,,,,,
2012-10-03,15:20:00,,2,SB,,114,,,E2,,,,,,,
2012-10-03,15:22:00,,2,SB,,33,,,W1,,,,,,,
2012-10-03,15:22:00,,2,BK,,23,,,W1,,,,,,,
2012-10-03,15:23:00,,2,HB,,11,,,W1,,,,,,,
2012-10-03,15:24:00,,2,LSE,,1,,,W1,Non-juv,,,,,,
2012-10-03,15:24:00,,2,LSE,,2,,,E2,Non-juv,,,,,,
2012-10-03,15:24:00,,2,ShortTE,,1,,,E2,Ad,,,,,,
2012-10-03,15:26:00,,2,SB,,5,,,E2,,,,,,,
2012-10-03,15:28:00,,2,SB,,8,,,W1,,,,,,,
2012-10-03,15:28:00,,2,BK,,13,,,W1,,,,,,,
2012-10-03,15:28:00,,2,HB,,1,,,W1,,,,,,,
2012-10-03,15:30:00,,2,SB,,5,,,E1,,,,,,,
2012-10-03,15:31:00,,2,ShortTE,,1,,,E1,Ad,,,,,,
2012-10-03,15:31:00,,2,SB,,14,,,O,,,,,,,
2012-10-03,15:31:00,,2,HB,,6,,,O,,,,,,,
2012-10-03,15:36:00,,2,ShortTE,,1,,,W1,Ad,,,,,,
2012-10-03,15:36:00,,2,SB,,6,,,W1,,,,,,,
2012-10-03,15:36:00,,2,BK,,1,,,W1,,,,,,,
2012-10-03,15:38:00,,2,HB,,1,,,W1,,,,,,,
2012-10-03,15:40:00,,2,HB,,2,,,W1,,,,,,,
2012-10-03,15:40:00,,2,SB,,27,,,E2,,,,,,,
2012-10-03,15:40:00,,2,HB,,13,,,E2,,,,,,,
2012-10-03,15:41:00,,2,SB,,25,,,O,,,,,,,
2012-10-03,15:41:00,,2,HB,,3,,,O,,,,,,,
2012-10-03,15:41:00,,2,SB,,7,,,W1,,,,,,,
2012-10-03,15:48:00,,2,HB,,3,,,W1,,,,,,,
2012-10-03,15:48:00,,2,SB,,2,,,W1,,,,,,,
2012-10-03,15:49:00,,2,LesGrSte,,2,,,W2,,,,,,,
2012-10-03,15:49:00,,2,HB,,2,,,W2,,,,,,,
2012-10-03,15:49:00,,2,HBjuv,,2,,,W2,,,,,,,
2012-10-03,15:51:00,,2,HB,,2,,,W1,,,,,,,
2012-10-03,15:55:00,,2,HB,,1,,,E1,,,,,,,
2012-10-03,15:58:00,,2,HB,,2,,,E2,,,,,,,
2012-10-03,16:00:00,,2,HB,,1,,,W1,,,,,,,
2012-10-03,16:00:00,,2,HBjuv,,1,,,W1,,,,,,,
2012-10-03,16:04:00,,2,SB,,5,,,E2,,,,,,,
2012-10-03,16:04:00,,2,MUID,,3,,,E1,,,,,,lazy filiep,
2012-10-03,16:05:00,,2,HB,,1,,,W1,,,,,,,
2012-10-03,16:05:00,,2,HBjuv,,1,,,W1,,,,,,,
2012-10-03,16:08:00,,2,SB,,1,,,E3,,,,,,,
2012-10-03,16:11:00,,2,BS,,3,,,W1,,,,,,,
2012-10-03,16:12:00,,2,SB,,1,,,W1,,,,,,,
2012-10-03,16:12:00,,2,HB,,4,,,W1,,,,,,,
2012-10-03,16:12:00,,2,HBjuv,,4,,,W1,,,,,,,
2012-10-03,16:18:00,,2,SB,,7,,,W1,,,,,,,
2012-10-03,16:18:00,,2,HB,,3,,,W1,,,,,,,
2012-10-03,16:25:00,,2,SB,,3,,,W1,,,,,,,
2012-10-03,16:28:00,,2,MonPalHen,,1,,,E2,,,,,,,
2012-10-03,16:32:00,,2,BK,,2,,,E1,,,,,,,
2012-10-03,16:34:00,,2,SB,,2,,,E1,,,,,,,
2012-10-03,16:35:00,,2,SteppeE,,1,,,E1,Juv,,,,,,
2012-10-03,16:35:00,,2,LSE,,1,,,E2,Non-juv,,,,,,
2012-10-03,16:37:00,,2,BK,,7,,,E2,,,,,,,
2012-10-03,16:38:00,,2,SB,,1,,,E2,,,,,,,
2012-10-03,16:40:00,,2,LesGrSte,,1,,,E2,,,,,,,
2012-10-03,16:41:00,,2,BK,,31,,,E2,,,,,,,
2012-10-03,16:44:00,,2,Hen,,1,,,E1,Juv,,,,,,
2012-10-03,16:48:00,,2,SB,,1,,,E1,,,,,,,
2012-10-03,16:49:00,,2,HB,,1,,,W1,,,,,,,
2012-10-03,16:50:00,,2,SB,,1,,,O,,,,,,,
2012-10-04,07:53:00,,1,Mar,,1,,,W1,Non-juv,,,,,,
2012-10-04,07:54:00,,1,Mar,,1,,,E1,nonjuv,F,,,,,
2012-10-04,07:57:00,,1,Mar,,1,,,W2,Non-juv,F,,,,,
2012-10-04,07:57:00,,1,Mar,,1,,,W2,Juv,,,,,,
2012-10-04,08:12:00,,1,Mar,,1,,,E2,,,,,,,
2012-10-04,08:17:00,,1,Mar,,1,,,W2,Imm,F,,,,,
2012-10-04,08:22:00,,1,Mar,,1,,,W2,Imm,M,,,,,
2012-10-04,08:25:00,,1,Mar,,1,,,W2,Ad,M,,,,,
2012-10-04,08:40:00,,1,Mar,,1,,,W1,Juv,,,,,,
2012-10-04,08:40:00,,1,MonPalHen,,1,,,W1,Juv,,,,,,
2012-10-04,09:10:00,,1,HB,,4,,,W2,,,,,,,
2012-10-04,09:21:00,,1,HB,,1,,,W2,,,,,,,
2012-10-04,09:23:00,,1,Mar,,1,,,W1,Non-juv,F,,,,,
2012-10-04,09:25:00,,1,SB,,1,,,W2,,,,,,,
2012-10-04,09:32:00,,1,HB,,2,,,W1,,,,,,,
2012-10-04,09:33:00,,1,SB,,8,,,W1,,,,,,,
2012-10-04,09:33:00,,1,HB,,2,,,E1,,,,,,,
2012-10-04,09:40:00,,1,HB,,4,,,E1,,,,,,,
2012-10-04,09:48:00,,1,Pal,,1,,,O,Juv,,,,,,
2012-10-04,09:50:00,,1,HB,,1,,,W1,,,,,,,
2012-10-04,09:53:00,,1,SB,,1,,,W1,,,,,,,
2012-10-04,09:53:00,,1,HB,,2,,,W2,,,,,,,
2012-10-04,09:55:00,,1,HB,,2,,,W1,,,,,,,
2012-10-04,09:57:00,,1,HB,,3,,,W2,,,,,,,
2012-10-04,10:05:00,,1,HB,,3,,,W2,,,,,,,
2012-10-04,10:14:00,,1,SB,,5,,,W2,,,,,,,
2012-10-04,10:14:00,,1,HB,,1,,,W2,,,,,,,
2012-10-04,10:14:00,,1,SB,,1,,,E3,,,,,,,
2012-10-04,10:14:00,,1,ShortTE,,1,,,E1,,,,,,,
2012-10-04,10:20:00,,1,Mar,,2,,,E2,Non-juv,,,,,,
2012-10-04,10:25:00,,1,Mar,,1,,,E1,,FC,,,,,
2012-10-04,10:25:00,,1,ShortTE,,1,,,E3,,,,,,,
2012-10-04,10:26:00,,1,HB,,1,,,W2,,,,,,,
2012-10-04,10:33:00,,1,ShortTE,,1,,,E2,Juv,,,,,,
2012-10-04,10:40:00,,1,Pal,,1,,,O,Juv,,,,,,
2012-10-04,10:41:00,,1,Mar,,1,,,E2,,FC,,,,,
2012-10-04,10:43:00,,1,HB,,1,,,E1,,,,,,,
2012-10-04,10:47:00,,1,HB,,1,,,W2,,,,,,,
2012-10-04,10:47:00,,1,Mar,,1,,,W3,nonjuv,F,,,,,
2012-10-04,10:47:00,,1,Mar,,1,,,W1,Non-juv,,,,,,
2012-10-04,10:51:00,,1,Mar,,1,,,W2,Imm,F,,,,,
2012-10-04,10:54:00,,1,SB,,1,,,E1,,,,,,,
2012-10-04,10:56:00,,1,SB,,1,,,E2,,,,,,,
2012-10-04,10:56:00,,1,SB,,1,,,O,,,,,,,
2012-10-04,11:04:00,,1,Osp,,1,,,W2,Juv,,,,,,
2012-10-04,11:06:00,,1,HB,,1,,,W2,,,,,,,
2012-10-04,11:11:00,,1,BED,,1,,,W1,,,,,,,NAS
2012-10-04,11:12:00,,1,HB,,7,,,O,,,,,,,
2012-10-04,11:12:00,,1,HBjuv,,7,,,O,,,,,,,
2012-10-04,11:18:00,,1,BEL,,1,,,E1,,,,,,,Minority
2012-10-04,11:22:00,,1,HB,,1,,,O,,,,,,,
2012-10-04,11:22:00,,1,SB,,1,,,E1,,,,,,,
2012-10-04,11:23:00,,1,HB,,4,,,E1,,,,,,,
2012-10-04,11:29:00,,1,SB,,2,,,E1,,,,,,,
2012-10-04,11:30:00,,1,Mar,,1,,,E1,Juv,,,,,,
2012-10-04,11:38:00,,1,HB,,1,,,W2,,,,,,,
2012-10-04,11:45:00,,1,GSE,,1,,,E2,Juv,,Fulvescens,,,fulvescens,
2012-10-04,11:55:00,,1,BK,,2,,,W1,,,,,,,
2012-10-04,11:55:00,,1,SB,,2,,,E1,,,,,,,
2012-10-04,11:56:00,,1,BK,,2,,,W1,,,,,,,
2012-10-04,11:56:00,,1,Mar,,2,,,W1,Juv,,,,,,
2012-10-04,11:58:00,,1,Osp,,1,,,W1,,,,,,,
2012-10-04,11:59:00,,1,HB,,3,,,W1,,,,,,,
2012-10-04,11:59:00,,1,HBjuv,,3,,,W1,,,,,,,
2012-10-04,12:00:00,,1,BK,,2,,,E1,,,,,,,
2012-10-04,12:02:00,,1,BK,,3,,,E1,,,,,,,
2012-10-04,12:16:00,,1,SteppeE,,1,,,E2,Juv,,,,,,
2012-10-04,12:16:00,,1,LSE,,2,,,E2,Juv,,,,,,
2012-10-04,12:27:00,,1,BK,,41,,,E2,,,,,,,
2012-10-04,12:28:00,,1,SteppeE,,1,,,E2,Juv,,,,,,
2012-10-04,12:28:00,,1,ShortTE,,1,,,E2,,,,,,,
2012-10-04,12:36:00,,1,SB,,1,,,W2,,,,,,,
2012-10-04,12:42:00,,1,SB,,2,,,E1,,,,,,,
2012-10-04,12:42:00,,1,SB,,1,,,W2,,,,,,,
2012-10-04,12:44:00,,1,SB,,2,,,E1,,,,,,,
2012-10-04,12:48:00,,1,SB,,2,,,E1,,,,,,,
2012-10-04,12:48:00,,1,HB,,1,,,E1,,,,,,,
2012-10-04,14:07:00,,1,BK,,3,,,E1,,,,,,,
