Year,Date,Time,Station,Species,Number,RDC,numberdoublecount,Location,Low,Age,Sex,Age_det,Morph,Remark
2009,2009-10-08,12:28:00,2,SB,4,1,4,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,12:28:00,2,SPH,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,12:32:00,2,BK,7,1,7,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,12:32:00,2,SB,10,1,10,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,12:35:00,2,BK,2,1,2,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,12:35:00,2,ESPH,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,12:35:00,2,LesGrSte,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,12:35:00,2,SB,21,1,21,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,12:46:00,2,SB,3,1,3,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,12:46:00,2,SPH,2,1,2,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,12:47:00,2,ESPH,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,12:50:00,2,ESPH,1,1,1,W1,0,Ad,F,Ad,NoValue,NoValue
2009,2009-10-08,12:53:00,2,BE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,12:53:00,2,ESPH,6,1,6,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,12:53:00,2,SB,23,1,23,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:02:00,2,Falcon-SPEC,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:07:00,2,ESPH,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:09:00,2,Falcon-SPEC,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:09:00,2,SB,5,1,5,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:13:00,2,LesGrSte,2,1,2,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:13:00,2,SB,32,1,32,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:13:00,2,SPH,5,1,5,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:14:00,2,SB,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:15:00,2,HobRFF,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:19:00,2,LesGrSte,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:19:00,2,SB,2,1,2,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:24:00,2,Mar,1,1,1,W1,0,NoValue,F,NoValue,NoValue,NoValue
2009,2009-10-08,13:24:00,2,SB,19,1,19,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:24:00,2,SPH,4,1,4,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:24:00,2,STE,1,1,1,W1,0,Ad,NoValue,Ad,NoValue,NoValue
2009,2009-10-08,13:26:00,2,SPH,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:30:00,2,SB,27,1,27,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:36:00,2,SB,84,1,84,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:37:00,2,BE,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:37:00,2,LesGrSte,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:38:00,2,SB,2,1,2,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:41:00,2,ESPH,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:42:00,2,SB,8,1,8,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:42:00,2,SPH,4,1,4,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:43:00,2,LesGrSte,4,1,4,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:43:00,2,SB,5,1,5,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:46:00,2,BK,4,1,4,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:46:00,2,SB,285,1,285,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:47:00,2,Crane,3,1,3,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:47:00,2,ESPH,2,1,2,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:47:00,2,SB,38,1,38,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:51:00,2,SB,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:51:00,2,SPH,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:55:00,2,Crane,8,1,8,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:55:00,2,HB,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:55:00,2,LesGrSte,5,1,5,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:55:00,2,SB,40,1,40,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:56:00,2,Crane,2,1,2,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:56:00,2,SB,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:57:00,2,BK,4,1,4,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:57:00,2,LesGrSte,2,1,2,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,13:57:00,2,SB,47,1,47,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:00:00,2,LesGrSte,2,1,2,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:02:00,2,LSE,1,1,1,W1,0,Ad,NoValue,Ad,NoValue,NoValue
2009,2009-10-08,14:03:00,2,ESPH,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:03:00,2,LesGrSte,2,1,2,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:05:00,2,ESPH,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:05:00,2,LesGrSte,3,1,3,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:05:00,2,Mar,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:05:00,2,SB,216,1,216,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:07:00,2,SB,8,1,8,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:07:00,2,SB,11,1,11,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:08:00,2,SB,12,1,12,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:10:00,2,BK,4,1,4,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:10:00,2,ESPH,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:10:00,2,LesGrSte,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:10:00,2,LesGrSte,3,1,3,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:10:00,2,SB,7,1,7,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:10:00,2,SB,5,1,5,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:10:00,2,SB,177,1,177,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:10:00,2,STE,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:12:00,2,SB,2,1,2,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:14:00,2,SB,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:14:00,2,SB,79,1,79,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:21:00,2,BK,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:21:00,2,SB,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:21:00,2,SB,31,1,31,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:25:00,2,HB,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:25:00,2,LesGrSte,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:25:00,2,SB,30,1,30,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:25:00,2,SPH,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:30:00,2,ESPH,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:30:00,2,LesGrSte,2,1,2,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:30:00,2,SB,17,1,17,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:34:00,2,BK,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:34:00,2,SB,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:34:00,2,SB,138,1,138,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:34:00,2,SPH,2,1,2,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:37:00,2,HB,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:37:00,2,Hob,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:37:00,2,LesGrSte,4,1,4,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:37:00,2,SB,43,1,43,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:40:00,2,BK,4,1,4,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:40:00,2,LesGrSte,3,1,3,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:40:00,2,SB,3,1,3,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:40:00,2,SB,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:40:00,2,SB,76,1,76,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:45:00,2,ESPH,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:47:00,2,SB,2,1,2,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:50:00,2,BK,7,1,7,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:50:00,2,LesGrSte,3,1,3,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:50:00,2,Mar,1,1,1,W1,0,Ad,M,Ad,NoValue,NoValue
2009,2009-10-08,14:50:00,2,SB,123,1,123,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:52:00,2,LesGrSte,2,1,2,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:52:00,2,SB,6,1,6,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:53:00,2,SB,64,1,64,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,14:57:00,2,Mar,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:01:00,2,BK,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:01:00,2,LesGrSte,4,1,4,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:01:00,2,SB,4,1,4,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:05:00,2,HB,2,1,2,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:05:00,2,LSE,1,1,1,W1,0,Ad,NoValue,Ad,NoValue,NoValue
2009,2009-10-08,15:05:00,2,SB,11,1,11,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:06:00,2,RFF,1,1,1,O,0,NoValue,F,NoValue,NoValue,NoValue
2009,2009-10-08,15:06:00,2,SB,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:10:00,2,SB,6,1,6,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:10:00,2,SB,11,1,11,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:11:00,2,SB,4,1,4,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:11:00,2,SB,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:12:00,2,LesGrSte,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:12:00,2,SB,3,1,3,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:20:00,2,ESPH,1,1,1,O,0,Ad,M,Ad,NoValue,NoValue
2009,2009-10-08,15:20:00,2,SPH,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:26:00,2,SB,4,1,4,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:26:00,2,SB,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:26:00,2,SB,5,1,5,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:26:00,2,SPH,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:26:00,2,SPH,2,1,2,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:30:00,2,BK,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:30:00,2,LesGrSte,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:30:00,2,SB,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:30:00,2,SPH,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:35:00,2,SPH,2,1,2,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:35:00,2,STE,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:40:00,2,SB,26,1,26,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:40:00,2,STE,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:42:00,2,BK,2,1,2,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:42:00,2,SB,33,1,33,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:42:00,2,SPH,2,1,2,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:42:00,2,STE,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:46:00,2,SB,2,1,2,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:50:00,2,STE,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:53:00,2,SB,6,1,6,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,15:53:00,2,SPH,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,16:00:00,2,STE,2,1,2,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,16:05:00,2,LSE,3,1,3,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,16:05:00,2,SB,4,1,4,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,16:18:00,2,SB,20,1,20,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,16:27:00,2,SB,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,16:33:00,2,SB,2,1,2,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,16:38:00,2,CLK,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,16:38:00,2,CLK,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,16:50:00,2,Falcon-SPEC,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,17:02:00,2,CLK,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-08,17:29:00,2,Mar,1,1,1,O,0,Ad,M,Ad,NoValue,NoValue
2009,2009-10-09,07:53:00,2,LSE,1,1,1,E1,0,Ad,NoValue,Ad,NoValue,NoValue
2009,2009-10-09,07:54:00,2,SB,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,07:55:00,2,STE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,07:57:00,2,SB,9,1,9,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:06:00,2,LSE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:09:00,2,SB,70,1,70,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:14:00,2,ESPH,1,1,1,O,0,NoValue,M,NoValue,NoValue,NoValue
2009,2009-10-09,08:14:00,2,STE,1,1,1,O,0,NoValue,M,NoValue,NoValue,NoValue
2009,2009-10-09,08:18:00,2,HB,2,1,2,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:18:00,2,SB,8,1,8,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:19:00,2,SB,5,1,5,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:20:00,2,SB,7,1,7,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:21:00,2,SB,3,1,3,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:24:00,2,BK,3,1,3,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:24:00,2,SB,39,1,39,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:24:00,2,STE,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:25:00,2,ESPH,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:25:00,2,SB,3,1,3,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:25:00,2,STE,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:26:00,2,Mar,1,1,1,E1,0,NoValue,F,NoValue,NoValue,NoValue
2009,2009-10-09,08:26:00,2,STE,1,1,1,W1,0,Ad,NoValue,Ad,NoValue,NoValue
2009,2009-10-09,08:31:00,2,STE,1,1,1,O,0,NoValue,M,NoValue,NoValue,NoValue
2009,2009-10-09,08:34:00,2,ESPH,1,1,1,O,0,NoValue,M,NoValue,NoValue,NoValue
2009,2009-10-09,08:36:00,2,SB,13,1,13,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:37:00,2,SB,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:37:00,2,SB,2,1,2,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:41:00,2,ESPH,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:41:00,2,HB,2,1,2,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:41:00,2,LesGrSte,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:41:00,2,SB,4,1,4,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:41:00,2,SB,76,1,76,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:42:00,2,SB,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:42:00,2,SB,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:48:00,2,Mar,1,1,1,E1,0,NoValue,F,NoValue,NoValue,NoValue
2009,2009-10-09,08:48:00,2,SB,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:51:00,2,SB,125,1,125,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:51:00,2,STE,5,1,5,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:53:00,2,SB,3,1,3,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,08:56:00,2,SB,4,1,4,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:02:00,2,ESPH,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:02:00,2,SB,39,1,39,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:06:00,2,SB,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:08:00,2,BK,9,1,9,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:08:00,2,HB,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:08:00,2,SB,26,1,26,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:09:00,2,STE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:11:00,2,SB,5,1,5,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:11:00,2,SB,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:13:00,2,BK,5,1,5,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:13:00,2,ESPH,1,1,1,W1,0,NoValue,M,NoValue,NoValue,NoValue
2009,2009-10-09,09:15:00,2,BK,11,1,11,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:18:00,2,SB,2,1,2,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:18:00,2,SB,2,1,2,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:18:00,2,SB,3,1,3,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:19:00,2,HB,3,1,3,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:19:00,2,LesGrSte,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:19:00,2,SB,89,1,89,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:19:00,2,SB,2,1,2,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:19:00,2,SB,4,1,4,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:19:00,2,SB,2,1,2,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:21:00,2,SB,6,1,6,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:21:00,2,SPH,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:23:00,2,STE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:25:00,2,LSE,3,1,3,W1,0,Ad,NoValue,Ad,NoValue,NoValue
2009,2009-10-09,09:25:00,2,SB,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:25:00,2,SB,2,1,2,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:25:00,2,SB,3,1,3,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:27:00,2,BK,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:27:00,2,SB,69,1,69,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:27:00,2,SB,45,1,45,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:27:00,2,SB,3,1,3,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:28:00,2,LSE,1,1,1,W1,0,Juv,NoValue,Juv,NoValue,NoValue
2009,2009-10-09,09:28:00,2,SB,2,1,2,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:30:00,2,SB,5,1,5,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:31:00,2,LSE,1,1,1,W1,0,Ad,NoValue,Ad,NoValue,NoValue
2009,2009-10-09,09:31:00,2,Mar,1,1,1,W1,0,NoValue,F,NoValue,NoValue,NoValue
2009,2009-10-09,09:31:00,2,SB,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:38:00,2,STE,1,1,1,W1,0,Ad,NoValue,Ad,NoValue,NoValue
2009,2009-10-09,09:38:00,2,STE,2,1,2,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:39:00,2,LSE,1,1,1,W1,0,Ad,NoValue,Ad,NoValue,NoValue
2009,2009-10-09,09:39:00,2,SB,2,1,2,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-10-09,09:41:00,2,GSE,1,1,1,W1,0,Ad,NoValue,Ad,NoValue,NoValue
