"date","timestamp","telpost","speciesname","count","countback","local","location","age","sex","plumage","counttype","migtype","remark","yday","year"
"2016-09-25","11:00:52","1","SHOT",40,"0","0","O","","","","","","",269,2016
"2016-09-25","12:01:06","1","SHOT",28,"0","0","O","","","","","","",269,2016
"2016-09-25","13:00:24","1","SHOT",47,"0","0","O","ad","","","","","",269,2016
"2016-09-25","14:00:46","1","SHOT",22,"0","0","O","","","","","","",269,2016
"2016-09-25","14:06:14","1","HB",1,"0","0","E2","","","","","i","",269,2016
"2016-09-25","15:00:23","1","SHOT",9,"0","0","O","","","","","","",269,2016
"2016-09-25","16:04:10","1","SHOT",6,"0","0","O","","","","","","",269,2016
"2016-09-25","17:00:37","1","SHOT",2,"0","0","O","","","","","","",269,2016
"2016-09-26","08:01:20","1","SHOT",19,"0","0","O","","","","","","",270,2016
"2016-09-26","09:00:32","1","SHOT",19,"0","0","O","","","","","","",270,2016
"2016-09-26","10:00:59","1","SHOT",27,"0","0","O","","","","","","",270,2016
"2016-09-26","11:00:21","1","SHOT",7,"0","0","O","","","","","","",270,2016
"2016-09-26","12:02:06","1","SHOT",7,"0","0","O","","","","","","",270,2016
"2016-09-26","14:01:31","1","SHOT",12,"0","0","O","","","","","","",270,2016
"2016-09-26","15:00:41","1","SHOT",4,"0","0","O","","","","","","",270,2016
"2016-09-26","16:11:32","1","HB_JUV",1,"0","0","E1","","","","","i","",270,2016
"2016-09-26","17:02:37","1","SHOT",19,"0","0","O","","","","","","",270,2016
"2016-09-26","09:00:31","2","SHOT",3,"0","0","O","","","","","","",270,2016
"2016-09-26","10:01:21","2","SHOT",14,"0","0","O","","","","","","",270,2016
"2016-09-26","11:00:24","2","SHOT",4,"0","0","O","","","","","","",270,2016
"2016-09-26","11:12:17","2","StepBuz",1,"0","0","W2","","","","","i","",270,2016
"2016-09-26","11:35:18","2","StepBuz",1,"0","0","E2","","","","","i","",270,2016
"2016-09-26","12:01:11","2","BlackKite",1,"0","0","E2","","","","","i","",270,2016
"2016-09-26","12:02:54","2","SHOT",2,"0","0","O","","","","","","",270,2016
"2016-09-26","12:47:52","2","Mar",1,"0","0","W2","juv","","","","i","",270,2016
"2016-09-26","15:00:19","2","SHOT",4,"0","0","O","","","","","","",270,2016
"2016-09-26","17:00:32","2","SHOT",6,"0","0","O","","","","","","",270,2016
"2016-09-27","08:01:23","1","SHOT",3,"0","0","O","","","","","","",271,2016
"2016-09-27","09:00:35","1","SHOT",3,"0","0","O","","","","","","",271,2016
"2016-09-27","11:00:00","1","SHOT",25,"0","0","O","","","","","","",271,2016
"2016-09-27","12:00:00","1","SHOT",2,"0","0","O","","","","","","",271,2016
"2016-09-27","13:01:12","1","SHOT",5,"0","0","O","","","","","","",271,2016
"2016-09-27","14:03:13","1","SHOT",3,"0","0","O","","","","","","",271,2016
"2016-09-27","14:30:00","1","HB",1,"0","0","W1","","","","","i","",271,2016
"2016-09-27","15:00:43","1","SHOT",1,"0","0","O","","","","","","",271,2016
"2016-09-27","15:02:49","1","BlackKite",1,"0","0","E2","","","","","i","",271,2016
"2016-09-27","16:00:36","1","SHOT",4,"0","0","O","","","","","","",271,2016
"2016-09-27","17:00:38","1","SHOT",1,"0","0","O","","","","","","",271,2016
"2016-09-27","09:05:05","2","SHOT",2,"0","0","O","","","","","","",271,2016
"2016-09-27","09:31:00","2","BootedE",1,"0","0","W1","juv","","","","i","",271,2016
"2016-09-27","10:00:30","2","SHOT",2,"0","0","O","","","","","","",271,2016
"2016-09-27","10:56:12","2","BlackKite",1,"0","0","E2","","","","","i","",271,2016
"2016-09-27","11:00:16","2","SHOT",1,"0","0","O","","","","","","",271,2016
"2016-09-27","11:57:28","2","StepBuz",1,"0","0","E1","","","","","i","",271,2016
"2016-09-27","12:00:22","2","SHOT",1,"0","0","O","","","","","","",271,2016
"2016-09-27","13:07:10","2","SHOT",3,"0","0","O","","","","","","",271,2016
"2016-09-27","14:00:22","2","SHOT",2,"0","0","O","","","","","","",271,2016
"2016-09-27","15:00:17","2","SHOT",2,"0","0","O","","","","","","",271,2016
"2016-09-27","15:05:23","2","Mon",1,"0","0","O","ad","f","","","i","left wing",271,2016
"2016-09-27","16:00:10","2","HB_JUV",1,"0","0","O","","","","","i","tail",271,2016
"2016-09-27","16:00:16","2","SHOT",2,"0","0","O","","","","","","",271,2016
"2016-09-27","17:15:02","2","LesserSE",1,"0","0","W1","nonjuv","","","","i","missing half wing both sides",271,2016
"2016-09-27","18:00:23","2","SHOT",4,"0","0","O","","","","","","",271,2016
"2016-09-28","08:00:21","1","SHOT",9,"0","0","O","","","","","","",272,2016
"2016-09-28","09:00:57","1","SHOT",2,"0","0","O","","","","","","",272,2016
"2016-09-28","10:05:05","1","SHOT",2,"0","0","O","","","","","","",272,2016
"2016-09-28","11:03:04","1","SHOT",1,"0","0","O","","","","","","",272,2016
"2016-09-28","12:09:34","1","SHOT",1,"0","0","O","","","","","","",272,2016
"2016-09-28","13:01:47","1","SHOT",4,"0","0","O","","","","","","",272,2016
"2016-09-28","14:00:11","1","SHOT",18,"0","0","O","","","","","","",272,2016
"2016-09-28","15:07:05","1","SHOT",24,"0","0","O","","","","","","",272,2016
"2016-09-28","16:00:36","1","SHOT",7,"0","0","O","","","","","","",272,2016
"2016-09-28","08:00:27","2","SHOT",1,"0","0","O","","","","","","",272,2016
"2016-09-28","09:00:29","2","SHOT",1,"0","0","O","","","","","","",272,2016
"2016-09-28","10:00:49","2","SHOT",3,"0","0","O","","","","","","",272,2016
"2016-09-28","11:00:15","2","SHOT",1,"0","0","O","","","","","","",272,2016
"2016-09-28","13:00:47","2","SHOT",8,"0","0","O","","","","","","",272,2016
"2016-09-28","14:17:17","2","SHOT",24,"0","0","O","","","","","","",272,2016
"2016-09-28","15:00:11","2","SHOT",27,"0","0","O","","","","","","",272,2016
"2016-09-28","16:00:25","2","SHOT",32,"0","0","O","","","","","","",272,2016
"2016-09-28","17:00:49","2","SHOT",11,"0","0","O","","","","","","off the station count",272,2016
"2016-09-28","17:18:18","2","SHOT",2,"0","0","O","","","","","","off the station count",272,2016
"2016-09-29","08:03:13","1","SHOT",11,"0","0","O","","","","","","",273,2016
"2016-09-29","09:43:48","1","BootedE",1,"0","0","O","","","d","","i","",273,2016
"2016-09-29","10:07:52","1","SHOT",44,"0","0","O","","","","","","",273,2016
"2016-09-29","11:01:32","1","SHOT",28,"0","0","O","","","","","","",273,2016
"2016-09-29","12:00:45","1","SHOT",21,"0","0","O","","","","","","",273,2016
"2016-09-29","12:56:11","1","StepBuz",1,"0","0","E1","","","","","i","",273,2016
"2016-09-29","13:00:45","1","SHOT",14,"0","0","O","","","","","","",273,2016
"2016-09-29","14:01:54","1","SHOT",40,"0","0","O","","","","","","",273,2016
"2016-09-29","15:01:25","1","SHOT",55,"0","0","O","","","","","","",273,2016
"2016-09-29","16:00:29","1","SHOT",9,"0","0","O","","","","","","",273,2016
"2016-09-29","16:38:00","1","GreaterSE",1,"0","0","E1","juv","","","","k","got shot after passing from the end of the ridge",273,2016
"2016-09-29","17:00:26","1","SHOT",23,"0","0","O","","","","","","",273,2016
"2016-09-29","17:34:51","1","SHOT",9,"0","0","O","","","","","","",273,2016
"2016-09-29","10:01:00","2","SHOT",20,"0","0","O","","","","","","",273,2016
"2016-09-29","11:00:34","2","SHOT",6,"0","0","O","","","","","","",273,2016
"2016-09-29","12:00:47","2","SHOT",17,"0","0","O","","","","","","",273,2016
"2016-09-29","13:00:41","2","SHOT",13,"0","0","O","","","","","","",273,2016
"2016-09-29","13:09:23","2","StepBuz",2,"0","0","E2","","","","","k","",273,2016
"2016-09-29","14:00:47","2","SHOT",37,"0","0","O","","","","","","",273,2016
"2016-09-29","14:54:33","2","StepBuz",1,"0","0","W1","","","","","i","",273,2016
"2016-09-29","15:00:26","2","SHOT",18,"0","0","O","","","","","","",273,2016
"2016-09-29","16:02:53","2","SHOT",4,"0","0","O","","","","","","",273,2016
"2016-09-30","08:00:44","1","SHOT",33,"0","0","O","","","","","","",274,2016
"2016-09-30","09:01:40","1","SHOT",53,"0","0","O","","","","","","",274,2016
"2016-09-30","10:00:33","1","SHOT",4,"0","0","O","","","","","","",274,2016
"2016-09-30","11:00:33","1","SHOT",10,"0","0","O","","","","","","",274,2016
"2016-09-30","12:00:21","1","SHOT",60,"0","0","O","","","","","","",274,2016
"2016-09-30","13:00:40","1","SHOT",5,"0","0","E1","","","","","","",274,2016
"2016-09-30","13:10:49","1","BlackKite",1,"0","0","E1","","","","","k","",274,2016
"2016-09-30","13:15:00","1","Pal",1,"0","0","E1","nonjuv","m","","","k","",274,2016
"2016-09-30","14:00:37","1","SHOT",12,"0","0","O","","","","","","",274,2016
"2016-09-30","14:25:36","1","BlackKite",1,"0","0","W1","","","","","i","",274,2016
"2016-09-30","15:00:48","1","SHOT",97,"0","0","O","","","","","","",274,2016
"2016-09-30","16:00:58","1","SHOT",112,"0","0","O","","","","","","",274,2016
"2016-09-30","17:00:47","1","SHOT",49,"0","0","O","","","","","","",274,2016
"2016-09-30","17:20:40","1","SHOT",5,"0","0","O","","","","","","",274,2016
"2016-09-30","09:02:38","2","SHOT",6,"0","0","O","","","","","","",274,2016
"2016-09-30","10:01:21","2","SHOT",1,"0","0","O","","","","","","",274,2016
"2016-09-30","11:00:17","2","SHOT",59,"0","0","O","","","","","","",274,2016
"2016-09-30","11:08:55","2","StepBuz",2,"0","0","E2","","","","","k","",274,2016
"2016-09-30","12:02:19","2","SHOT",42,"0","0","O","","","","","","",274,2016
"2016-09-30","13:00:33","2","SHOT",18,"0","0","O","","","","","","off the station count",274,2016
"2016-09-30","14:00:22","2","SHOT",25,"0","0","O","","","","","","off the station count",274,2016
"2016-09-30","15:00:28","2","SHOT",76,"0","0","O","","","","","","",274,2016
"2016-09-30","16:00:15","2","SHOT",73,"0","0","O","","","","","","",274,2016
"2016-09-30","17:00:35","2","SHOT",39,"0","0","O","","","","","","",274,2016
"2016-09-30","17:16:39","2","SHOT",3,"0","0","O","","","","","","",274,2016
"2016-10-01","08:00:32","1","SHOT",11,"0","0","O","","","","","","",275,2016
"2016-10-01","09:00:33","1","SHOT",19,"0","0","O","","","","","","",275,2016
"2016-10-01","10:03:00","1","SHOT",30,"0","0","O","","","","","","",275,2016
"2016-10-01","11:03:35","1","SHOT",21,"0","0","O","","","","","","",275,2016
"2016-10-01","12:04:29","1","SHOT",17,"0","0","O","","","","","","",275,2016
"2016-10-01","12:32:01","1","Mar",1,"0","0","E1","juv","","","","i","",275,2016
"2016-10-01","12:48:24","1","Mar",1,"0","0","W1","","","","","i","",275,2016
"2016-10-01","13:00:58","1","SHOT",16,"0","0","O","","","","","","",275,2016
"2016-10-01","14:01:20","1","SHOT",11,"0","0","O","","","","","","",275,2016
"2016-10-01","15:00:00","1","SHOT",3,"0","0","O","","","","","","",275,2016
"2016-10-01","16:00:47","1","SHOT",3,"0","0","O","","","","","","",275,2016
"2016-10-01","17:03:15","1","SHOT",4,"0","0","O","","","","","","",275,2016
"2016-10-01","08:00:56","2","SHOT",6,"0","0","O","","","","","","",275,2016
"2016-10-01","09:00:38","2","SHOT",47,"0","0","O","","","","","","",275,2016
"2016-10-01","10:02:38","2","SHOT",31,"0","0","O","","","","","","",275,2016
"2016-10-01","11:00:23","2","SHOT",18,"0","0","O","","","","","","",275,2016
"2016-10-01","11:06:26","2","Mar",1,"0","0","W2","imm","f","","","i","broken leg",275,2016
"2016-10-01","12:05:11","2","SHOT",20,"0","0","O","","","","","","",275,2016
"2016-10-01","13:00:25","2","SHOT",12,"0","0","O","","","","","","",275,2016
"2016-10-01","14:00:37","2","SHOT",5,"0","0","O","","","","","","",275,2016
"2016-10-01","14:19:11","2","BlackKite",1,"0","0","E2","","","","","i","",275,2016
"2016-10-01","15:00:25","2","SHOT",15,"0","0","O","","","","","","",275,2016
"2016-10-01","16:00:21","2","SHOT",5,"0","0","O","","","","","","",275,2016
"2016-10-01","17:01:31","2","SHOT",9,"0","0","O","","","","","","",275,2016
"2016-10-02","08:04:16","1","SHOT",8,"0","0","O","","","","","","",276,2016
"2016-10-02","09:00:42","1","SHOT",16,"0","0","O","","","","","","",276,2016
"2016-10-02","10:04:08","1","SHOT",21,"0","0","O","","","","","","",276,2016
"2016-10-02","11:01:31","1","SHOT",14,"0","0","O","","","","","","",276,2016
"2016-10-02","12:00:00","1","BlackKite",1,"0","0","W1","","","","","i","",276,2016
"2016-10-02","12:00:22","1","SHOT",22,"0","0","O","","","","","","",276,2016
"2016-10-02","12:44:59","1","StepBuz",1,"0","0","W1","","","","","i","",276,2016
"2016-10-02","12:59:37","1","BlackKite",1,"0","0","O","","","","","i","",276,2016
"2016-10-02","13:00:39","1","SHOT",23,"0","0","O","","","","","","",276,2016
"2016-10-02","14:03:26","1","SHOT",15,"0","0","O","","","","","","",276,2016
"2016-10-02","14:37:10","1","BootedE",1,"0","0","E1","nonjuv","","l","","i","",276,2016
"2016-10-02","16:00:25","1","SHOT",3,"0","0","O","","","","","","",276,2016
"2016-10-02","16:32:04","1","Mar",1,"0","0","E2","ad","m","","","i","",276,2016
"2016-10-02","17:00:35","1","SHOT",1,"0","0","O","","","","","","",276,2016
"2016-10-02","09:00:25","2","SHOT",1,"0","0","O","","","","","","",276,2016
"2016-10-02","10:02:26","2","SHOT",4,"0","0","O","","","","","","",276,2016
"2016-10-02","11:00:23","2","SHOT",2,"0","0","O","","","","","","",276,2016
"2016-10-02","11:51:54","2","ShortTE",1,"0","0","O","juv","","","","i","",276,2016
"2016-10-02","12:00:58","2","SHOT",9,"0","0","O","","","","","","",276,2016
"2016-10-02","13:00:16","2","SHOT",5,"0","0","O","","","","","","",276,2016
"2016-10-02","14:00:49","2","SHOT",6,"0","0","O","","","","","","",276,2016
"2016-10-02","15:00:35","2","SHOT",1,"0","0","O","","","","","","",276,2016
"2016-10-02","16:32:00","2","Mar",1,"0","0","W1","ad","m","","","i","",276,2016
"2016-10-02","17:06:12","2","SHOT",1,"0","0","O","","","","","","",276,2016
"2016-10-03","09:00:45","1","SHOT",3,"0","0","O","","","","","","",277,2016
"2016-10-03","10:01:59","1","SHOT",3,"0","0","O","","","","","","",277,2016
"2016-10-03","11:00:42","1","SHOT",1,"0","0","O","","","","","","",277,2016
"2016-10-03","13:00:18","1","SHOT",1,"0","0","O","","","","","","",277,2016
"2016-10-03","15:28:53","1","HB",1,"0","0","E1","","","","","i","",277,2016
"2016-10-03","16:00:48","1","SHOT",4,"0","0","O","","","","","","",277,2016
"2016-10-03","16:34:14","1","StepBuz",1,"0","0","E2","","","","","i","",277,2016
"2016-10-03","08:01:01","2","SHOT",2,"0","0","O","","","","","","",277,2016
"2016-10-03","10:37:46","2","HB",1,"0","0","W1","","","","","i","",277,2016
"2016-10-03","10:37:55","2","HB_JUV",1,"0","0","W1","","","","","i","",277,2016
"2016-10-03","11:00:28","2","SHOT",2,"0","0","O","","","","","","",277,2016
"2016-10-03","11:39:07","2","BlackKite",1,"0","0","E3","","","","","i","",277,2016
"2016-10-03","12:00:43","2","SHOT",4,"0","0","O","","","","","","",277,2016
"2016-10-03","13:17:51","2","StepBuz",1,"0","0","W1","","","","","i","",277,2016
"2016-10-03","13:25:41","2","SteppeE",1,"0","0","W1","juv","","","","i","",277,2016
"2016-10-03","14:18:54","2","SHOT",5,"0","0","O","","","","","","",277,2016
"2016-10-03","14:25:13","2","HB",1,"0","0","W1","","","","","i","",277,2016
"2016-10-03","14:28:00","2","LesserSE",1,"0","0","W1","nonjuv","","","","i","",277,2016
"2016-10-03","14:39:06","2","StepBuz",1,"0","0","E2","","","","","k","",277,2016
"2016-10-03","15:00:39","2","SHOT",4,"0","0","O","","","","","","",277,2016
"2016-10-03","17:00:37","2","SHOT",3,"0","0","O","","","","","","",277,2016
"2016-10-04","08:00:00","1","SHOT",3,"0","0","O","","","","","","",278,2016
"2016-10-04","09:01:26","1","SHOT",16,"0","0","O","","","","","","",278,2016
"2016-10-04","10:04:50","1","SHOT",22,"0","0","O","","","","","","",278,2016
"2016-10-04","11:01:36","1","SHOT",8,"0","0","O","","","","","","",278,2016
"2016-10-04","11:14:54","1","BootedE",1,"0","0","E1","nonjuv","","l","","i","",278,2016
"2016-10-04","11:19:55","1","LesserSE",1,"0","0","E1","nonjuv","","","","i","",278,2016
"2016-10-04","12:01:03","1","SHOT",11,"0","0","O","","","","","","",278,2016
"2016-10-04","13:00:38","1","SHOT",1,"0","0","O","","","","","","",278,2016
"2016-10-04","14:00:44","1","SHOT",11,"0","0","O","","","","","","",278,2016
"2016-10-04","14:14:02","1","StepBuz",1,"0","0","E2","","","","","i","",278,2016
"2016-10-04","15:00:42","1","SHOT",14,"0","0","O","","","","","","",278,2016
"2016-10-04","16:00:43","1","SHOT",6,"0","0","O","","","","","","",278,2016
"2016-10-04","17:00:32","1","SHOT",3,"0","0","O","","","","","","",278,2016
"2016-10-04","09:00:20","2","SHOT",3,"0","0","O","","","","","","",278,2016
"2016-10-04","11:00:18","2","SHOT",1,"0","0","O","","","","","","",278,2016
"2016-10-04","11:40:38","2","StepBuz",1,"0","0","W1","","","","","i","",278,2016
"2016-10-04","13:42:00","2","LesserSE",1,"0","0","W3","juv","","","sc","i","",278,2016
"2016-10-04","15:48:04","2","StepBuz",1,"0","0","E1","","","","","i","",278,2016
"2016-10-04","16:00:39","2","SHOT",1,"0","0","O","","","","","","",278,2016
"2016-10-05","08:03:10","1","SHOT",5,"0","0","O","","","","","","",279,2016
"2016-10-05","09:03:09","1","SHOT",5,"0","0","O","","","","","","",279,2016
"2016-10-05","09:29:06","1","StepBuz",1,"0","0","W1","","","","","i","",279,2016
"2016-10-05","10:02:51","1","SHOT",21,"0","0","O","","","","","","",279,2016
"2016-10-05","10:59:50","1","ShortTE",1,"0","0","W2","","","","","k","",279,2016
"2016-10-05","11:02:14","1","SHOT",15,"0","0","O","","","","","","",279,2016
"2016-10-05","12:02:15","1","SHOT",20,"0","0","O","","","","","","",279,2016
"2016-10-05","13:02:48","1","SHOT",2,"0","0","O","","","","","","",279,2016
"2016-10-05","14:02:33","1","SHOT",11,"0","0","O","","","","","","",279,2016
"2016-10-05","14:22:44","1","LesserSE",1,"0","0","W1","juv","","","","i","",279,2016
"2016-10-05","14:44:20","1","BlackKite",1,"0","0","E1","","","","","i","",279,2016
"2016-10-05","15:03:22","1","SHOT",6,"0","0","O","","","","","","",279,2016
"2016-10-05","16:02:21","1","SHOT",8,"0","0","O","","","","","","",279,2016
"2016-10-05","17:03:16","1","SHOT",18,"0","0","O","","","","","","",279,2016
"2016-10-05","07:59:57","2","SHOT",1,"0","0","O","","","","","","",279,2016
"2016-10-05","10:02:46","2","SHOT",1,"0","0","O","","","","","","",279,2016
"2016-10-05","11:00:15","2","SHOT",7,"0","0","O","","","","","","",279,2016
"2016-10-05","12:00:24","2","SHOT",17,"0","0","O","","","","","","",279,2016
"2016-10-05","13:00:24","2","SHOT",11,"0","0","O","","","","","","",279,2016
"2016-10-05","13:32:08","2","StepBuz",1,"0","0","W2","","","","","i","",279,2016
"2016-10-05","13:55:22","2","StepBuz",1,"0","0","W2","","","","","k","",279,2016
"2016-10-05","13:57:10","2","StepBuz",1,"0","0","W2","","","","","i","",279,2016
"2016-10-05","14:00:42","2","SHOT",15,"0","0","O","","","","","","",279,2016
"2016-10-05","15:04:50","2","SHOT",6,"0","0","O","","","","","","",279,2016
"2016-10-06","08:22:17","1","SHOT",3,"0","0","O","","","","","","",280,2016
"2016-10-06","10:00:25","1","SHOT",5,"0","0","O","","","","","","",280,2016
"2016-10-06","10:50:37","1","Mar",1,"0","0","E1","","fc","","","i","",280,2016
"2016-10-06","11:00:37","1","SHOT",19,"0","0","O","","","","","","",280,2016
"2016-10-06","11:25:00","1","Mar",1,"0","0","E2","imm","m","","","i","",280,2016
"2016-10-06","12:00:41","1","SHOT",19,"0","0","O","","","","","","",280,2016
"2016-10-06","14:22:24","1","LesserSE",1,"0","0","W1","ad","","","","i","",280,2016
"2016-10-06","16:02:20","1","SHOT",7,"0","0","O","","","","","","",280,2016
"2016-10-06","17:12:17","1","SHOT",3,"0","0","O","","","","","","",280,2016
"2016-10-06","10:02:52","2","SHOT",1,"0","0","O","","","","","","",280,2016
"2016-10-06","11:00:00","2","SHOT",2,"0","0","O","","","","","","",280,2016
"2016-10-06","13:08:06","2","SHOT",1,"0","0","O","","","","","","",280,2016
"2016-10-06","15:02:46","2","SHOT",2,"0","0","O","","","","","","",280,2016
"2016-10-06","16:00:26","2","SHOT",14,"0","0","O","","","","","","",280,2016
"2016-10-06","17:00:30","2","SHOT",2,"0","0","O","","","","","","",280,2016
"2016-10-07","09:37:00","1","SHOT",5,"0","0","O","","","","","","",281,2016
"2016-10-07","10:03:33","1","SHOT",7,"0","0","O","","","","","","",281,2016
"2016-10-07","11:01:55","1","SHOT",10,"0","0","O","","","","","","",281,2016
"2016-10-07","14:39:00","1","StepBuz",1,"0","0","E2","","","","","i","",281,2016
"2016-10-07","16:00:21","1","SHOT",2,"0","0","O","","","","","","",281,2016
"2016-10-07","17:00:37","1","SHOT",3,"0","0","O","","","","","","",281,2016
"2016-10-07","10:46:01","2","HB",1,"0","0","E1","","","","","i","",281,2016
"2016-10-07","11:01:05","2","SHOT",1,"0","0","O","","","","","","",281,2016
"2016-10-07","11:21:50","2","BlackKite",1,"0","0","E2","","","","","i","",281,2016
"2016-10-07","12:00:58","2","SHOT",1,"0","0","O","","","","","","",281,2016
"2016-10-07","12:52:14","2","StepBuz",1,"0","0","W1","","","","","i","",281,2016
"2016-10-07","13:48:35","2","LesserSE",1,"0","0","W2","juv","","","sc","i","",281,2016
"2016-10-07","13:55:40","2","HB",1,"0","0","E2","","","","","i","",281,2016
"2016-10-07","15:00:45","2","SHOT",2,"0","0","O","","","","","","",281,2016
"2016-10-07","16:00:33","2","SHOT",1,"0","0","O","","","","","","",281,2016
"2016-10-08","08:00:52","1","SHOT",6,"0","0","O","","","","","","",282,2016
"2016-10-08","09:00:20","1","SHOT",19,"0","0","O","","","","","","",282,2016
"2016-10-08","10:00:59","1","SHOT",16,"0","0","O","","","","","","",282,2016
"2016-10-08","11:00:35","1","SHOT",35,"0","0","O","","","","","","",282,2016
"2016-10-08","12:00:37","1","SHOT",5,"0","0","O","","","","","","",282,2016
"2016-10-08","14:00:27","1","SHOT",1,"0","0","O","","","","","","",282,2016
"2016-10-08","09:00:29","2","SHOT",3,"0","0","O","","","","","","",282,2016
"2016-10-08","10:00:30","2","SHOT",1,"0","0","O","","","","","","",282,2016
"2016-10-08","11:00:28","2","SHOT",18,"0","0","O","","","","","","",282,2016
"2016-10-08","12:00:40","2","SHOT",4,"0","0","O","","","","","","",282,2016
"2016-10-08","12:48:34","2","HB",1,"0","0","E2","","","","","i","",282,2016
"2016-10-08","12:49:12","2","LesserSE",1,"0","0","W2","nonjuv","","","","i","",282,2016
"2016-10-08","13:00:53","2","SHOT",6,"0","0","O","","","","","","",282,2016
"2016-10-08","14:00:21","2","SHOT",1,"0","0","O","","","","","","",282,2016
"2016-10-08","15:00:36","2","SHOT",4,"0","0","O","","","","","","",282,2016
"2016-10-08","16:17:54","2","HB",1,"0","0","E1","","","","","i","",282,2016
"2016-10-08","17:00:22","2","SHOT",1,"0","0","O","","","","","","",282,2016
"2016-10-09","09:31:40","1","SHOT",15,"0","0","O","","","","","","",283,2016
"2016-10-09","10:00:37","1","SHOT",41,"0","0","O","","","","","","",283,2016
"2016-10-09","11:05:35","1","SHOT",25,"0","0","O","","","","","","",283,2016
"2016-10-09","12:32:16","1","SHOT",8,"0","0","O","","","","","","",283,2016
"2016-10-09","16:30:12","1","Mar",1,"0","0","W2","juv","","","","i","",283,2016
"2016-10-09","17:00:33","1","SHOT",1,"0","0","O","","","","","","",283,2016
"2016-10-09","12:48:07","2","BlackKite",1,"0","0","E2","","","","","i","",283,2016
"2016-10-09","12:48:15","2","StepBuz",1,"0","0","E2","","","","","i","",283,2016
"2016-10-09","13:00:25","2","SHOT",1,"0","0","O","","","","","","",283,2016
"2016-10-09","13:00:51","2","BootedE",1,"0","0","E2","juv","","d","","i","",283,2016
"2016-10-09","13:35:14","2","HB",1,"0","0","E2","","","","","i","",283,2016
"2016-10-09","14:24:52","2","LesserSE",1,"0","0","E2","nonjuv","","","","i","",283,2016
"2016-10-09","16:00:15","2","SHOT",2,"0","0","O","","","","","","",283,2016
"2016-10-09","17:00:48","2","SHOT",2,"0","0","O","","","","","","",283,2016
"2016-10-10","09:00:28","1","SHOT",2,"0","0","O","","","","","","",284,2016
"2016-10-10","11:02:20","1","SHOT",1,"0","0","O","","","","","","",284,2016
"2016-10-10","12:40:01","1","SHOT",8,"0","0","O","","","","","","",284,2016
"2016-10-10","13:49:56","1","LongLB",0,"0","0","E2","","","","","i","previously 1 - count on impulse but no monitoring this year -  ",284,2016
"2016-10-10","14:00:40","1","SHOT",12,"0","0","O","","","","","","",284,2016
"2016-10-10","15:01:28","1","SHOT",2,"0","0","O","","","","","","",284,2016
"2016-10-10","16:00:35","1","SHOT",2,"0","0","O","","","","","","",284,2016
"2016-10-11","08:00:24","1","SHOT",6,"0","0","O","","","","","","",285,2016
"2016-10-11","09:00:27","1","SHOT",12,"0","0","O","","","","","","",285,2016
"2016-10-11","10:00:24","1","SHOT",30,"0","0","O","","","","","","",285,2016
"2016-10-11","11:02:49","1","SHOT",38,"0","0","O","","","","","","",285,2016
"2016-10-11","12:00:36","1","SHOT",13,"0","0","O","","","","","","",285,2016
"2016-10-11","13:01:40","1","SHOT",3,"0","0","O","","","","","","",285,2016
"2016-10-11","16:05:05","1","SHOT",16,"0","0","O","","","","","","",285,2016
"2016-10-11","16:22:16","1","LesserSE",1,"0","0","E2","nonjuv","","","","i","",285,2016
"2016-10-11","09:00:23","2","SHOT",4,"0","0","O","","","","","","",285,2016
"2016-10-11","10:03:15","2","SHOT",11,"0","0","O","","","","","","",285,2016
"2016-10-11","11:00:25","2","SHOT",4,"0","0","O","","","","","","",285,2016
"2016-10-11","12:46:43","2","StepBuz",1,"0","0","E2","","","","","i","",285,2016
"2016-10-11","13:00:29","2","SHOT",9,"0","0","O","","","","","","",285,2016
"2016-10-11","13:05:08","2","StepBuz",1,"0","0","W1","","","","","i","",285,2016
"2016-10-11","13:09:00","2","BlackKite",1,"0","0","W1","","","","","i","",285,2016
"2016-10-11","13:09:00","2","BK_JUV",1,"0","0","W1","","","","","i","",285,2016
"2016-10-11","13:29:51","2","HB",1,"0","0","W1","","","","","i","",285,2016
"2016-10-11","13:29:51","2","HB_AD",1,"0","0","W1","","","","","i","",285,2016
"2016-10-11","13:56:08","2","ShortTE",1,"0","0","O","nonjuv","","","","i","",285,2016
"2016-10-11","14:00:24","2","LesserSE",1,"0","0","E2","nonjuv","","","","i","",285,2016
"2016-10-11","14:00:39","2","SHOT",2,"0","0","O","","","","","","",285,2016
"2016-10-11","14:14:17","2","LesserSE",1,"0","0","W1","juv","","","","i","",285,2016
"2016-10-11","14:51:21","2","LesserSE",1,"0","0","W1","imm","","","","i","",285,2016
"2016-10-11","16:00:15","2","SHOT",2,"0","0","O","","","","","","",285,2016
"2016-10-12","09:01:25","1","SHOT",9,"0","0","O","","","","","","",286,2016
"2016-10-12","10:00:22","1","SHOT",21,"0","0","O","","","","","","",286,2016
"2016-10-12","11:00:40","1","SHOT",16,"0","0","O","","","","","","",286,2016
"2016-10-12","12:00:36","1","SHOT",12,"0","0","O","","","","","","",286,2016
"2016-10-12","13:00:27","1","SHOT",8,"0","0","O","","","","","","",286,2016
"2016-10-12","14:00:28","1","SHOT",4,"0","0","O","","","","","","",286,2016
"2016-10-12","09:01:08","2","SHOT",4,"0","0","O","","","","","","",286,2016
